"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,"IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","C1","1161","","1941-0026","","10.1109/TEVC.2023.3313825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10269086","","","","","","","","0","IEEE","2 Oct 2023","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Publication Information","",,"IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","C2","C2","","1941-0026","","10.1109/TEVC.2023.3317520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10269109","","","","","","","","0","IEEE","2 Oct 2023","","","IEEE","IEEE Journals"
"Surrogate-Assisted Evolutionary Q-Learning for Black-Box Dynamic Time-Linkage Optimization Problems","T. Zhang; H. Wang; B. Yuan; Y. Jin; X. Yao","School of Artificial Intelligence and the Collaborative Innovation Center of Quantum Information of Shaanxi Province, Xidian University, Xi’an, China; School of Artificial Intelligence and the Collaborative Innovation Center of Quantum Information of Shaanxi Province, Xidian University, Xi’an, China; Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Chair of Nature Inspired Computing and Engineering, Faculty of Technology, Bielefeld University, Bielefeld, Germany; Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","1162","1176","Dynamic time-linkage optimization problems (DTPs) are special dynamic optimization problems (DOPs) with the time-linkage property. The environment of DTPs changes not only over time but also depends on the previous applied solutions. DTPs are hardly solved by existing dynamic evolutionary algorithms because they ignore the time-linkage property. In fact, they can be viewed as multiple decision-making problems and solved by reinforcement learning (RL). However, only some discrete DTPs are solved by RL-based evolutionary optimization algorithms with the assumption of observable objective functions. In this work, we propose a dynamic evolutionary optimization algorithm using surrogate-assisted  $Q$ -learning for continuous black-box DTPs. To observe the states of black-box DTPs, the state extraction and prediction methods are applied after the search process at each time step. Based on the learned information, a surrogate-assisted  $Q$ -learning is introduced to evaluate and select candidate solutions in the continuous decision space in a long-term consideration. We evaluate the components of our proposed algorithm on various benchmark problems to study their behaviors. Results of comparative experiments indicate that the proposed algorithm outperforms other compared algorithms and performs robustly on DTPs with up to 30 decision variables and different dynamic changes.","1941-0026","","10.1109/TEVC.2022.3179256","National Natural Science Foundation of China(grant numbers:61976165); Guangdong Provincial Key Laboratory(grant numbers:2020B121201001); Alexander von Humboldt Professorship for Artificial Intelligence; German Federal Ministry of Education and Research; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9785637","Black-box problem;dynamic time-linkage optimization problem (DTP);evolutionary dynamic optimization (EDO);Q-learning;surrogate model","Optimization;Statistics;Sociology;Q-learning;Heuristic algorithms;Convergence;Prediction algorithms","decision making;evolutionary computation;optimisation;reinforcement learning","applied solutions;benchmark problems;black-box DTP;black-box dynamic time-linkage optimization problems;discrete DTP;dynamic changes;dynamic evolutionary algorithms;dynamic evolutionary optimization algorithm;learned information;multiple decision-making problems;reinforcement learning;RL-based evolutionary optimization algorithms;special dynamic optimization problems;surrogate-assisted EvolutionaryQ-learning;surrogate-assistedQ-learning;time-linkage property","","","","60","IEEE","30 May 2022","","","IEEE","IEEE Journals"
"Relation Between Objective Space Normalization and Weight Vector Scaling in Decomposition-Based Multiobjective Evolutionary Algorithms","L. He; K. Shang; Y. Nan; H. Ishibuchi; D. Srinivasan","Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Electrical and Computer Engineering, National University of Singapore, Queenstown, Singapore","IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","1177","1191","Real-world multiobjective optimization problems (MOPs) usually have conflicting and differently scaled objectives. To deal with such problems, objective space normalization is widely used in the multiobjective evolutionary algorithm (MOEA) design, especially, in the design of decomposition-based MOEAs. It has been demonstrated that uniformly distributed solutions can be obtained for badly scaled MOPs by decomposition-based MOEAs with objective space normalization. Recently, weight vector scaling has also been used for badly scaled MOPs. In some studies, it was argued that weight vector scaling and objective space normalization are essentially the same when applied to decomposition-based MOEAs. In this article, we theoretically and empirically show the relation between objective space normalization and weight vector scaling. Our results demonstrate that similarities and differences between the two methods depend on the choice of a scalarizing function. How the choice between normalization and weight vector scaling affects decomposition-based MOEAs with solution assignment mechanisms is also analyzed.","1941-0026","","10.1109/TEVC.2022.3192100","National Natural Science Foundation of China(grant numbers:61876075,62002152); Guangdong Provincial Key Laboratory(grant numbers:2020B121201001); Program for Guangdong Introducing Innovative and Enterpreneurial Teams(grant numbers:2017ZT07X386); The Stable Support Plan Program of Shenzhen Natural Science Fund(grant numbers:20200925174447003); Shenzhen Science and Technology Program(grant numbers:KQTD2016112514355531); National Research Foundation Singapore under its AI Singapore Programme(grant numbers:AISG-RP-2018-004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9832650","Decomposition-based multiobjective evolutionary algorithm (MOEA);evolutionary multiobjective optimization (EMO);objective space normalization;weight vector adjustment;weight vector scaling","Statistics;Sociology;Optimization;Evolutionary computation;Estimation;Water resources;Upper bound","evolutionary computation;optimisation;vectors","badly scaled MOPs;decomposition-based MOEAs;decomposition-based multiobjective evolutionary algorithms;MOPs;objective space normalization;real-world multiobjective optimization problems;scalarizing function;weight vector scaling","","","","46","IEEE","18 Jul 2022","","","IEEE","IEEE Journals"
"Instance-Rotation-Based Surrogate in Genetic Programming With Brood Recombination for Dynamic Job-Shop Scheduling","F. Zhang; Y. Mei; S. Nguyen; K. C. Tan; M. Zhang","Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Centre for Data Analytics and Cognition, La Trobe University, Melbourne, VIC, Australia; Department of Computing, Hong Kong Polytechnic University, Hong Kong; Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand","IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","1192","1206","Genetic programming (GP) has achieved great success for learning scheduling heuristics in dynamic job-shop scheduling (JSS). In theory, generating a large number of offspring for GP, known as brood recombination, can improve its heuristic generation ability. However, it is time consuming to evaluate extra individuals. Phenotypic characterization-based surrogates with K-nearest neighbors have been successfully used for GP to preselect only promising individuals for real fitness evaluations in dynamic JSS. However, sample individuals used by surrogate are from only the current generation, since the fitness of individuals across generations is not comparable due to the rotation of training instances. The surrogate cannot accurately estimate the fitness of an offspring that is far away from all the limited sample individuals at the current generation. This article proposes an effective instance-rotation-based surrogate to address the above issue. Specifically, the surrogate uses the samples extracted from individuals across multiple generations with different instances. More importantly, we propose a fitness mapping strategy to make the fitness evaluated by different instances comparable. The results show that the GP with brood recombination and the proposed surrogate can significantly improve the quality of scheduling heuristics. The results also reveal that the proposed algorithm has successfully reduced the number of omitted promising offspring due to the higher accuracy of the surrogate. The samples in the new surrogate spread better in the phenotypic space, and the nearest neighbor tends to be closer to the predicted offspring. This makes the estimated fitness more accurate.","1941-0026","","10.1109/TEVC.2022.3180693","Marsden Fund of New Zealand Government(grant numbers:MFP-VUW1913,VUW1614); Science for Technological Innovation Challenge Fund(grant numbers:2019-S7-CRS); MBIE SSIF Fund(grant numbers:VUW RTVU1914); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9789507","Brood recombination;dynamic job-shop scheduling (JSS);genetic programming (GP);instance rotation;surrogate","Dynamic scheduling;Job shop scheduling;Training;Sequential analysis;Routing;Heuristic algorithms;Optimization","estimation theory;genetic algorithms;job shop scheduling","brood recombination;dynamic job-shop scheduling;dynamic JSS;fitness estimation;fitness evaluations;fitness mapping;genetic programming;GP;heuristic generation;instance-rotation-based surrogate;offspring;phenotypic characterization;scheduling heuristics","","5","","67","IEEE","7 Jun 2022","","","IEEE","IEEE Journals"
"A Multistage Algorithm for Solving Multiobjective Optimization Problems With Multiconstraints","R. Sun; J. Zou; Y. Liu; S. Yang; J. Zheng","Hunan Engineering Research Center of Intelligent System Optimization and Security, the Key Laboratory of Intelligent Computing and Information Processing, Ministry of Education of China, and the Key Laboratory of Hunan Province for Internet of Things and Information Security, Xiangtan University, Xiangtan, China; Hunan Engineering Research Center of Intelligent System Optimization and Security, the Key Laboratory of Intelligent Computing and Information Processing, Ministry of Education of China, and the Key Laboratory of Hunan Province for Internet of Things and Information Security, Xiangtan University, Xiangtan, China; Hunan Engineering Research Center of Intelligent System Optimization and Security, the Key Laboratory of Intelligent Computing and Information Processing, Ministry of Education of China, and the Key Laboratory of Hunan Province for Internet of Things and Information Security, Xiangtan University, Xiangtan, China; School of Computer Science and Informatics, De Montfort University, Leicester, U.K.; Hunan Engineering Research Center of Intelligent System Optimization and Security, the Key Laboratory of Intelligent Computing and Information Processing, Ministry of Education of China, and the Key Laboratory of Hunan Province for Internet of Things and Information Security, Xiangtan University, Xiangtan, China","IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","1207","1219","There are usually multiple constraints in constrained multiobjective optimization. Those constraints reduce the feasible area of the constrained multiobjective optimization problems (CMOPs) and make it difficult for current multiobjective optimization algorithms (CMOEAs) to obtain satisfactory feasible solutions. In order to solve this problem, this article studies the relationship between constraints, then obtains the priority between constraints according to the relationship between the pareto front (PF) of the single constraint and their common PF. Meanwhile, this article proposes a multistage CMOEA and applies this priority, which can save computing resources while helping the algorithm converge. The proposed algorithm completely abandons the feasibility in the early stage to better explore the objective space, and obtains the priority of constraints according to the relationship. Then, the algorithm evaluates a single constraint in the medium stage to further explore the objective space according to this priority, and abandons the evaluation of some less important constraints according to the relationship to save the evaluation times. At the end stage of the algorithm, the feasibility will be fully considered to improve the quality of the solutions obtained in the first two stages, and finally get the solutions with good convergence, feasibility, and diversity. The results on five CMOP suites and three real-world CMOPs show that the algorithm proposed in this article can have strong competitiveness in existing constrained multiobjective optimization.","1941-0026","","10.1109/TEVC.2022.3224600","National Natural Science Foundation of China(grant numbers:62276224,62176228,61876164); Research Foundation of Education Bureau of Hunan Province, China(grant numbers:21A0444); Natural Science Foundation of Hunan Province, China(grant numbers:2022JJ40452,2020JJ4590); General Project of Hunan Education Department(grant numbers:21C0077); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9963628","Constrained multiobjective optimization;constraint-handling priority;evolutionary algorithm","Optimization;Statistics;Sociology;Convergence;Space exploration;Linear programming;Pareto optimization","evolutionary computation;Pareto optimisation","algorithm converge;CMOP suites;common PF;constrained multiobjective optimization problems;feasible area;multiobjective optimization algorithms;multistage algorithm;multistage CMOEA;objective space;satisfactory feasible solutions;single constraint","","1","","47","IEEE","24 Nov 2022","","","IEEE","IEEE Journals"
"Cooperative Double-Layer Genetic Programming Hyper-Heuristic for Online Container Terminal Truck Dispatching","X. Chen; R. Bai; R. Qu; H. Dong","School of Computer Science and the Nottingham Ningbo China Beacons of Excellence Research and Innovation Institute, University of Nottingham Ningbo China, Ningbo, China; School of Computer Science and the Nottingham Ningbo China Beacons of Excellence Research and Innovation Institute, University of Nottingham Ningbo China, Ningbo, China; School of Computer Science, University of Nottingham, Nottingham, U.K.; School of Computer Science and the Nottingham Ningbo China Beacons of Excellence Research and Innovation Institute, University of Nottingham Ningbo China, Ningbo, China","IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","1220","1234","In a marine container terminal, truck dispatching is a crucial problem that impacts the operation efficiency of the whole port. Traditionally, this problem is formulated as an offline optimization problem, whose solutions are, however, impractical for most real-world scenarios primarily because of the uncertainties of dynamic events in both yard operations and seaside loading–unloading operations. These solutions are either unattractive or infeasible to execute. Herein, for more intelligent handling of these uncertainties and dynamics, a novel cooperative double-layer genetic programming hyper-heuristic (CD-GPHH) is proposed to tackle this challenging online optimization problem. In this new CD-GPHH, a novel scenario genetic programming (GP) approach is added on top of a traditional GP method that chooses among different GP heuristics for different scenarios to facilitate optimized truck dispatching. In contrast to traditional arithmetic GP (AGP) and GP with logic operators (LGP) which only evolve on one population, our CD-GPHH method separates the scenario and the calculation into two populations, which improved the quality of solutions in multiscenario problems while reducing the search space. Experimental results show that our CD-GPHH dominates AGP and LGP in solving a multiscenario function fitting problem as well as a truck dispatching problem in a container terminal.","1941-0026","","10.1109/TEVC.2022.3209985","National Natural Science Foundation of China(grant numbers:72071116); Ningbo Municipal Bureau of Science and Technology(grant numbers:2019B10026); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9903916","Container port;cooperative algorithm;genetic programming (GP);hyper-heuristic;online truck dispatching","Containers;Dispatching;Seaports;Optimization;Uncertainty;Task analysis;Heuristic algorithms","dispatching;genetic algorithms;optimisation;sea ports;search problems","CD-GPHH method;challenging online optimization problem;different GP heuristics;double-layer genetic programming hyper-heuristic;logic operators;marine container terminal;multiscenario function fitting problem;multiscenario problems;novel scenario genetic programming approach;offline optimization problem;online container terminal truck dispatching;operation efficiency;optimized truck dispatching;seaside loading-unloading operations;traditional arithmetic GP;traditional GP method;truck dispatching problem;yard operations","","2","","59","IEEE","27 Sep 2022","","","IEEE","IEEE Journals"
"An Adaptive Reference Vector-Based Interval Multiobjective Evolutionary Algorithm","X. Gan; J. Sun; D. Gong; D. Jia; H. Dai; Z. Zhong","School of Computer Engineering, Jiangsu Ocean University, Lianyungang, China; School of Science, Jiangsu Ocean University, Lianyungang, China; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; School of Computer Engineering, Jiangsu Ocean University, Lianyungang, China; School of Computer Engineering, Jiangsu Ocean University, Lianyungang, China; School of Computer Engineering, Jiangsu Ocean University, Lianyungang, China","IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","1235","1249","In some real-world optimization problems, the parameters of an objective function may be expressed as intervals, such as the benefit of a project and the driving speed of a robot. An optimization problem involving interval parameters and multiple conflicting objectives is termed as a multiobjective optimization problem with interval parameters (IMOP). Few studies have addressed IMOPs compared to deterministic multiobjective optimization at present. In addition, the uncertainty involved in the problems raises higher demands on the diversity and efficiency of an algorithm. Therefore, an adaptive reference vector-based interval multiobjective evolutionary algorithm in the framework of MOEA/D (IMOEA/D) was proposed in this article. First, an IMOP is decomposed into a number of subproblems with interval parameters by setting an interval-valued reference point and constructing interval-valued scalar functions. Following that, an ensemble scheme for evaluating interval individuals is developed via the rank sum ratio method. Finally, reference vectors are adaptively adjusted based on the interval crowding distance to enhance the distribution of a population. The proposed IMOEA/D was tested on 20 benchmark IMOPs as well as a scheduling problem of underwater wireless sensor networks, and compared with four state-of-the-art interval MOEAs. The empirical results demonstrate its superior performance and strong competitiveness.","1941-0026","","10.1109/TEVC.2022.3193294","National Key Research and Development Program of China(grant numbers:2021YFE0199000); National Natural Science Foundation of China(grant numbers:61873105,62133015,12105120,72174079); Qinglan Project of Jiangsu Province of China; 521 Talents Project of Lianyungang of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9837305","Evolutionary algorithm (EA);interval parameter;interval-valued scalar function;multiobjective optimization problem (MOP);reference vector","Optimization;Uncertainty;Statistics;Sociology;Linear programming;Evolutionary computation;Portfolios","evolutionary computation;optimisation;Pareto optimisation;wireless sensor networks","adaptive reference vector-based interval multiobjective evolutionary algorithm;constructing interval-valued scalar functions;deterministic multiobjective optimization;IMOP;interval crowding distance;interval individuals;interval parameters;interval-valued reference point;multiobjective optimization problem;real-world optimization problems;reference vectors;state-of-the-art interval MOEAs","","3","","43","IEEE","22 Jul 2022","","","IEEE","IEEE Journals"
"Revisiting Implicit and Explicit Averaging for Noisy Optimization","A. Ahrari; S. Elsayed; R. Sarker; D. Essam; C. A. Coello Coello","School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; Departamento de Computación, CINVESTAV-IPN, Mexico City, Mexico","IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","1250","1259","Explicit and implicit averaging are two well-known strategies for noisy optimization. Both strategies can counteract the disruptive effect of noise; however, a critical question remains: which one is more efficient? This question has been raised in many studies, with conflicting preferences and, in some cases, findings. Nevertheless, theoretical findings on the noisy sphere problem with additive Gaussian noise supports the superiority of implicit averaging, which may have had a strong impact on the preference of implicit averaging in more recent evolutionary methods for noisy optimization. This study speculates that the analytically supported superiority of implicit averaging relies on specific features of the noisy sphere problem with additive noise, which cannot be generalized to other problems. It enumerates these features and designs controlled numerical experiments to investigate this potential reliance. Each experiment gradually suppresses one specific feature, and the progress rate is numerically calculated for different values of the sample size given a fixed evaluation budget. Our empirical results indicate that for a wide range of noise strength and evaluation budget per iteration, the more these specific features are suppressed, the more the optimal averaging strategy deviates from implicit toward explicit averaging, which confirms our speculations. Consequently, the optimal sample size, which is regarded as the tradeoff between implicit and explicit averaging, depends on the problem characteristics and should be learned during optimization for maximum efficiency.","1941-0026","","10.1109/TEVC.2022.3201090","Australian Research Council Discovery Project(grant numbers:DP190102637); CONACyT (Investigación en Fronteras de la Ciencia 2016)(grant numbers:2016-01-1920); SEP-Cinvestav Grant (application no. 4); Basque Government through the BERC 2022–2025 Program; Spanish Ministry of Science, Innovation and Universities: BCAM Severo Ochoa Accreditation(grant numbers:SEV-2017-0718); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9866832","Continuous optimization;evolutionary algorithm;noisy problem;uncertainty","Optimization;Noise measurement;Statistics;Sociology;Uncertainty;Standards;Signal to noise ratio","evolutionary computation;Gaussian noise;optimisation;sampling methods","additive Gaussian noise;evolutionary method;explicit averaging;implicit averaging;noise strength;noisy optimization;noisy sphere problem;optimal averaging strategy;optimal sample size","","","","41","IEEE","25 Aug 2022","","","IEEE","IEEE Journals"
"Hybridization of Evolutionary Algorithm and Deep Reinforcement Learning for Multiobjective Orienteering Optimization","W. Liu; R. Wang; T. Zhang; K. Li; W. Li; H. Ishibuchi; X. Liao","College of System Engineering and the Hunan Key Laboratory of Multi-Energy System Intelligent Interconnection Technology, National University of Defense Technology, Changsha, China; College of System Engineering and the Hunan Key Laboratory of Multi-Energy System Intelligent Interconnection Technology, National University of Defense Technology, Changsha, China; College of System Engineering and the Hunan Key Laboratory of Multi-Energy System Intelligent Interconnection Technology, National University of Defense Technology, Changsha, China; College of System Engineering and the Hunan Key Laboratory of Multi-Energy System Intelligent Interconnection Technology, National University of Defense Technology, Changsha, China; College of System Engineering and the Hunan Key Laboratory of Multi-Energy System Intelligent Interconnection Technology, National University of Defense Technology, Changsha, China; Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation and the Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China; Collaborative Innovation Center of High Performance Computing, National University of Defense Technology, Changsha, China","IEEE Transactions on Evolutionary Computation","2 Oct 2023","2023","27","5","1260","1274","Multiobjective orienteering problems (MO-OPs) are classical multiobjective routing problems and have received much attention in recent decades. This study seeks to solve MO-OPs through a problem-decomposition framework, that is, an MO-OP is decomposed into a multiobjective knapsack problem (MOKP) and a traveling salesman problem (TSP). The MOKP and TSP are then solved by a multiobjective evolutionary algorithm (MOEA) and a deep reinforcement learning (DRL) method, respectively. While the MOEA module is for selecting cities, the DRL module is for planning a Hamiltonian path for these cities. An iterative use of these two modules drives the population toward the Pareto front of MO-OPs. The effectiveness of the proposed method is compared against NSGA-II and NSGA-III on various types of MO-OP instances. Experimental results show that our method performs best on almost all the test instances and has shown strong generalization ability.","1941-0026","","10.1109/TEVC.2022.3199045","National Science Fund for Outstanding Young Scholars(grant numbers:62122093); Scientific Key Research Project of National University of Defense Technology(grant numbers:ZZKY-ZX-11-04); National Natural Science Foundation of China(grant numbers:72071205); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9858094","Decomposition;deep reinforcement learning (DRL);evolutionary algorithms (EAs);multiobjective optimization;orienteering problems (OPs);pointer networks (PNs)","Urban areas;Optimization;Computational modeling;Training;Statistics;Sociology;Reinforcement learning","deep learning (artificial intelligence);evolutionary computation;genetic algorithms;knapsack problems;optimisation;Pareto optimisation;reinforcement learning;travelling salesman problems","classical multiobjective routing problems;deep reinforcement learning method;DRL module;MO-OP instances;MOEA module;MOKP;multiobjective evolutionary algorithm;multiobjective knapsack problem;multiobjective orienteering optimization;multiobjective orienteering problems;problem-decomposition framework;selecting cities;traveling salesman problem;TSP","","5","","46","IEEE","16 Aug 2022","","","IEEE","IEEE Journals"
