"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,"IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","C1","201","Presents the table of contents for this issue of the publication.","1941-0026","","10.1109/TEVC.2022.3158970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9745109","","","","","","1","","0","IEEE","30 Mar 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Publication Information","",,"IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1941-0026","","10.1109/TEVC.2022.3152257","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9745106","","","","","","","","0","IEEE","30 Mar 2022","","","IEEE","IEEE Journals"
"Guest Editorial Special Issue on Multitask Evolutionary Computation","A. Gupta; Y. -S. Ong; K. A. De Jong; M. Zhang","Singapore Institute of Manufacturing Technology Agency for Science, Technology, and Research, Singapore; School of Computer Science and Engineering Nanyang Technological University, Singapore; Department of Computer Science, George Mason University, Fairfax, VA, USA; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand","IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","202","205","It is our pleasure to introduce this special issue on multitask evolutionary computation (MTEC), focusing on novel methodologies and applications of evolutionary algorithms (EAs) crafted to perform multiple search and optimization tasks jointly. EAs are population-based methods inspired by principles of natural evolution that have provided a gradient-free path to solving complex learning and optimization problems. However, unlike the natural world where evolution has engendered diverse species and produced differently skilled subpopulations, in silico EAs are typically designed to evolve a set of solutions specialized for just a single target task. This convention of problem solving in isolation tends to curtail the power of implicit parallelism of a population. Skills evolved for a given problem instance do not naturally transfer to populations tasked to solve another. Hence, convergence rates remain restrained, even in settings where related tasks with overlapping search spaces, similar optimal solutions, or with other forms of reusable information, are routinely recurring.","1941-0026","","10.1109/TEVC.2022.3156325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9745107","","","","","","","","0","IEEE","30 Mar 2022","","","IEEE","IEEE Journals"
"Multitask Shape Optimization Using a 3-D Point Cloud Autoencoder as Unified Representation","T. Rios; B. van Stein; T. Bäck; B. Sendhoff; S. Menzel","Honda Research Institute Europe, Offenbach, Germany; Department of Computer Science, Leiden Institute of Advanced Computer Science, Leiden, CA, The Netherlands; Department of Computer Science, Leiden Institute of Advanced Computer Science, Leiden, CA, The Netherlands; Honda Research Institute Europe, Offenbach, Germany; Honda Research Institute Europe, Offenbach, Germany","IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","206","217","The choice of design representations, as of search operators, is central to the performance of evolutionary optimization algorithms, in particular, for multitask problems. The multitask approach pushes further the parallelization aspect of these algorithms by solving simultaneously multiple optimization tasks using a single population. During the search, the operators implicitly transfer knowledge between solutions to the offspring, taking advantage of potential synergies between problems to drive the solutions to optimality. Nevertheless, in order to operate on the individuals, the design space of each task has to be mapped to a common search space, which is challenging in engineering cases without clear semantic overlap between parameters. Here, we apply a 3-D point cloud autoencoder to map the representations from the Cartesian to a unified design representation: the latent space of the autoencoder. The transfer of latent space features between design representations allows the reconstruction of shapes with interpolated characteristics and maintenance of common parts, which potentially improves the performance of the designs in one or more tasks during the optimization. Compared to traditional representations for shape optimization, such as free-form deformation, the latent representation enables more representative design modifications, while keeping the baseline characteristics of the learned classes of objects. We demonstrate the efficiency of our approach in an optimization scenario where we minimize the aerodynamic drag of two different car shapes with common underbodies for cost-efficient vehicle platform design.","1941-0026","","10.1109/TEVC.2021.3086308","European Union’s Horizon 2020 Research and Innovation Programme(grant numbers:766186 (ECOLE)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9446541","Automotive engineering;commonality;evolutionary multitask optimization;point cloud autoencoder","Task analysis;Optimization;Three-dimensional displays;Shape;Statistics;Sociology;Knowledge transfer","evolutionary computation;image representation;optimisation;search problems;solid modelling","3-D point cloud autoencoder;unified representation;design representations;search operators;evolutionary optimization algorithms;multitask approach;operators implicitly transfer knowledge;design space;common search space;latent space features;latent representation;car shapes;cost-efficient vehicle platform design;multitask shape optimization","","9","","49","CCBYNCND","3 Jun 2021","","","IEEE","IEEE Journals"
"Learning and Sharing: A Multitask Genetic Programming Approach to Image Feature Learning","Y. Bi; B. Xue; M. Zhang","Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand","IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","218","232","Using evolutionary computation algorithms to solve multiple tasks with knowledge sharing is a promising approach. Image feature learning can be considered as a multitask learning problem because different tasks may have a similar feature space. Genetic programming (GP) has been successfully applied to image feature learning for classification. However, most of the existing GP methods solve one task, independently, using sufficient training data. No multitask GP method has been developed for image feature learning. Therefore, this article develops a multitask GP approach to image feature learning for classification with limited training data. Owing to the flexible representation of GP, a new knowledge sharing mechanism based on a new individual representation is developed to allow GP to automatically learn what to share across two tasks and to improve its learning performance. The shared knowledge is encoded as a common tree, which can represent the common/general features of two tasks. With the new individual representation, each task is solved using the features extracted from a common tree and a task-specific tree representing task-specific features. To find the best common and task-specific trees, a new evolutionary search process and fitness functions are developed. The performance of the new approach is examined on six multitask learning problems of 12 image classification datasets with limited training data and compared with 17 competitive methods. The experimental results show that the new approach outperforms these comparison methods in almost all the comparisons. Further analysis reveals that the new approach learns simple yet effective common trees with high effectiveness and transferability.","1941-0026","","10.1109/TEVC.2021.3097043","Marsden Fund of New Zealand Government(grant numbers:VUW1913,VUW1914); Science for Technological Innovation Challenge (SfTI) Fund(grant numbers:E3603/2903); University Research Fund at Victoria University of Wellington(grant numbers:223805/3986); MBIE Data Science SSIF Fund(grant numbers:RTVU1914); National Natural Science Foundation of China (NSFC)(grant numbers:61876169); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9484082","Feature learning;genetic programming (GP);image classification;knowledge sharing;multitask learning","Task analysis;Feature extraction;Training;Training data;Optimization;Search problems;Genetic programming","evolutionary computation;feature extraction;genetic algorithms;image classification;learning (artificial intelligence)","task-specific tree representing task-specific features;multitask learning problem;multitask genetic programming approach;image feature learning;multitask GP method;multitask GP approach","","6","","61","IEEE","14 Jul 2021","","","IEEE","IEEE Journals"
"Adaptive Multifactorial Evolutionary Optimization for Multitask Reinforcement Learning","A. D. Martinez; J. Del Ser; E. Osaba; F. Herrera","TECNALIA, Basque Research & Technology Alliance, Bizkaia, Spain; TECNALIA, Basque Research & Technology Alliance, Bizkaia, Spain; TECNALIA, Basque Research & Technology Alliance, Bizkaia, Spain; Andalusian Research Institute in Data Science and Computational Intelligence, University of Granada, Granada, Spain","IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","233","247","Evolutionary computation has largely exhibited its potential to complement conventional learning algorithms in a variety of machine learning tasks, especially those related to unsupervised (clustering) and supervised learning. It has not been until lately when the computational efficiency of evolutionary solvers has been put in prospective for training reinforcement learning models. However, most studies framed so far within this context have considered environments and tasks conceived in isolation, without any exchange of knowledge among related tasks. In this manuscript we present A-MFEA-RL, an adaptive version of the well-known MFEA algorithm whose search and inheritance operators are tailored for multitask reinforcement learning environments. Specifically, our approach includes crossover and inheritance mechanisms for refining the exchange of genetic material, which rely on the multilayered structure of modern deep-learning-based reinforcement learning models. In order to assess the performance of the proposed approach, we design an extensive experimental setup comprising multiple reinforcement learning environments of varying levels of complexity, over which the performance of A-MFEA-RL is compared to that furnished by alternative nonevolutionary multitask reinforcement learning approaches. As concluded from the discussion of the obtained results, A-MFEA-RL not only achieves competitive success rates over the simultaneously addressed tasks, but also fosters the exchange of knowledge among tasks that could be intuitively expected to keep a degree of synergistic relationship.","1941-0026","","10.1109/TEVC.2021.3083362","Basque Government through the ELKARTEK Program (3KIA Project)(grant numbers:KK-2020/00049); Basque Government through the ELKARTEK Program (3KIA Project)(grant numbers:KK-2020/00049); Consolidated Research Group MATHMODE (IT1294-19); Department of Education of the Basque Government; Spanish Government through (SMART-DaSCI)(grant numbers:TIN2017-89517-P); BBVA Foundation through Ayudas Fundación BBVA a Equipos de Investigación Científica 2018 call (DeepSCOP); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9439811","Evolutionary multitasking;multifactorial optimization (MFO);multitask reinforcement learning;neuroevolution (NE)","Task analysis;Reinforcement learning;Optimization;Neural networks;Adaptation models;Transfer learning;Multitasking","deep learning (artificial intelligence);evolutionary computation;optimisation;reinforcement learning;search problems","machine learning tasks;supervised learning;A-MFEA-RL;multitask reinforcement learning environments;inheritance mechanisms;adaptive multifactorial evolutionary optimization;search operators;genetic material exchange;nonevolutionary multitask reinforcement learning approaches;unsupervised learning;pattern clustering;deep-learning-based reinforcement learning models","","13","","64","IEEE","24 May 2021","","","IEEE","IEEE Journals"
"A Multivariation Multifactorial Evolutionary Algorithm for Large-Scale Multiobjective Optimization","Y. Feng; L. Feng; S. Kwong; K. C. Tan","Department of Computer Science, City University of Hong Kong, Hong Kong; College of Computer Science, Chongqing University, Chongqing, China; Department of Computer Science, City University of Hong Kong, Hong Kong; Department of Computing, The Hong Kong Polytechnic University, Hong Kong","IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","248","262","For solving large-scale multiobjective problems (LSMOPs), the transformation-based methods have shown promising search efficiency, which varies the original problem as a new simplified problem and performs the optimization in simplified spaces instead of the original problem space. Owing to the useful information provided by the simplified searching space, the performance of LSMOPs has been improved to some extent. However, it is worth noting that the original problem has changed after the variation, and there is thus no guarantee of the preservation of the original global or near-global optimum in the newly generated space. In this article, we propose to solve LSMOPs via a multivariation multifactorial evolutionary algorithm. In contrast to existing transformation-based methods, the proposed approach intends to conduct an evolutionary search on both the original space of the LSMOP and multiple simplified spaces constructed in a multivariation manner concurrently. In this way, useful traits found along the search can be seamlessly transferred from the simplified problem spaces to the original problem space toward efficient problem solving. Besides, since the evolutionary search is also performed in the original problem space, preserving the original global optimal solution can be guaranteed. To evaluate the performance of the proposed framework, comprehensive empirical studies are carried out on a set of LSMOPs with two to three objectives and 500–5000 variables. The experimental results highlight the efficiency and effectiveness of the proposed method compared to the state-of-the-art methods for large-scale multiobjective optimization.","1941-0026","","10.1109/TEVC.2021.3119933","National Key Research and Development Project, Ministry of Science and Technology, China(grant numbers:2018AAA0101301); National Natural Science Foundation of China (NSFC)(grant numbers:61876162,61876025); Research Grants Council of the Hong Kong SAR(grant numbers:PolyU11202418,PolyU11209219); Venture and Innovation Support Program for Chongqing Overseas Returnees(grant numbers:cx2018044,cx2019020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569756","Evolutionary multitasking;large-scale optimization;multifactorial optimization (MFO);multiobjective optimization","Optimization;Search problems;Task analysis;Genetics;Multitasking;Statistics;Sociology","evolutionary computation;Pareto optimisation;problem solving;search problems","multivariation multifactorial evolutionary algorithm;large-scale multiobjective optimization;LSMOP;search efficiency;simplified search space;original global optimum;near-global optimum;transformation-based methods;evolutionary search","","11","","46","IEEE","13 Oct 2021","","","IEEE","IEEE Journals"
"An Evolutionary Multitasking Optimization Framework for Constrained Multiobjective Optimization Problems","K. Qiao; K. Yu; B. Qu; J. Liang; H. Song; C. Yue","School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhongyuan University of Technology, Zhengzhou, China; School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Engineering, RMIT University, Melbourne, VIC, Australia; School of Electrical Engineering, Zhengzhou University, Zhengzhou, China","IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","263","277","When addressing constrained multiobjective optimization problems (CMOPs) via evolutionary algorithms, various constraints and multiple objectives need to be satisfied and optimized simultaneously, which causes difficulties for the solver. In this article, an evolutionary multitasking (EMT)-based constrained multiobjective optimization (EMCMO) framework is developed to solve CMOPs. In EMCMO, the optimization of a CMOP is transformed into two related tasks: one task is for the original CMOP, and the other task is only for the objectives by ignoring all constraints. The main purpose of the second task is to continuously provide useful knowledge of objectives to the first task, thus facilitating solving the CMOP. Specially, the genes carried by parent individuals or offspring individuals are dynamically regarded as useful knowledge due to the different complementarities of the two tasks. Moreover, the useful knowledge is found by the designed tentative method and transferred to improve the performance of the two tasks. To the best of our knowledge, this is the first attempt to use EMT to solve CMOPs. To verify the performance of EMCMO, an instance of EMCMO is obtained by employing a genetic algorithm as the optimizer. Comprehensive experiments are conducted on four benchmark test suites to verify the effectiveness of knowledge transfer. Furthermore, compared with other state-of-the-art constrained multiobjective optimization algorithms, EMCMO can produce better or at least comparable performance.","1941-0026","","10.1109/TEVC.2022.3145582","National Natural Science Fund for Outstanding Young Scholars of China(grant numbers:61922072); National Natural Science Foundation of China(grant numbers:62176238,61806179,61876169,61976237); China Postdoctoral Science Foundation(grant numbers:2020M682347); Training Program of Young Backbone teachers in Colleges and universities in Henan Province(grant numbers:2020GGJS006); Henan Provincial Young Talents Lifting Project(grant numbers:2021HYTP007); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9690609","Constrained multiobjective optimization;evolutionary multitasking (EMT);knowledge transfer;multitasking optimization problem","Task analysis;Optimization;Statistics;Sociology;Knowledge transfer;Multitasking;Numerical models","computability;constraint satisfaction problems;genetic algorithms","evolutionary algorithms;EMCMO;CMOP;parent individuals;offspring individuals;evolutionary multitasking optimization framework;EMT-based constrained multiobjective optimization algorithms;genetic algorithm;knowledge transfer","","38","","55","IEEE","25 Jan 2022","","","IEEE","IEEE Journals"
"Evolutionary Competitive Multitasking Optimization","G. Li; Q. Zhang; Z. Wang","School of System Design and Intelligent Manufacturing, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science, City University of Hong Kong, Hong Kong; School of System Design and Intelligent Manufacturing and the Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","278","289","This article introduces a special multitasking optimization problem (MTOP) called the competitive MTOP (CMTOP). Its distinctive characteristics are that all tasks’ objectives are comparable, and its optimal solution is the best one among the optimal solutions of all the individual problems. This article proposes an evolutionary algorithm with an online resource allocation strategy and an adaptive information transfer mechanism to solve the CMTOP. The experimental results on benchmark and real-world problems show that our proposed algorithm is effective and efficient.","1941-0026","","10.1109/TEVC.2022.3141819","National Natural Science Foundation of China(grant numbers:61876163,62106096); Hong Kong RGC under GRF(grant numbers:9043148); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9677000","Competitive multitasking optimization problem (CMTOP);information transfer;online resources allocation;task selection","Task analysis;Optimization;Multitasking;Resource management;Statistics;Sociology;Evolutionary computation","evolutionary computation;optimisation","individual problems;evolutionary algorithm;online resource allocation strategy;adaptive information transfer mechanism;CMTOP;evolutionary competitive multitasking optimization;special multitasking optimization problem;competitive MTOP;optimal solution","","10","","49","IEEE","11 Jan 2022","","","IEEE","IEEE Journals"
"Evolutionary Multitask Optimization With Adaptive Knowledge Transfer","H. Xu; A. K. Qin; S. Xia","Department of Computing Technologies, Swinburne University of Technology, Hawthorn, VIC, Australia; Department of Computing Technologies, Swinburne University of Technology, Hawthorn, VIC, Australia; School of Automation, Southeast University, Nanjing, China","IEEE Transactions on Evolutionary Computation","30 Mar 2022","2022","26","2","290","303","Evolutionary multitask optimization (EMTO) studies how to simultaneously solve multiple optimization tasks via evolutionary algorithms (EAs) while making the useful knowledge acquired from solving one task to assist solving other tasks, aiming to improve the overall performance of solving each individual task. Recent years have seen a large body of EMTO works based on different kinds of EAs and studying one or more aspects in how to represent, extract, transfer, and reuse knowledge. A key challenge to EMTO is the occurrence of negative knowledge transfer between tasks, which becomes severer when the total number of tasks increases. To address this issue, we propose an adaptive EMTO (AEMTO) framework. This framework can adapt knowledge transfer frequency, knowledge source selection, and knowledge transfer intensity in a synergistic way to make the best use of knowledge transfer, especially when facing many tasks. We implement the proposed AEMTO framework and evaluate our implementation on three suites of MTO problems with 2, 10, and 50 tasks and one real-world MTO problem with 2000 tasks in comparison to several state-of-the-art EMTO methods with certain adaptation strategies regarding knowledge transfer and the single-task optimization counterpart of the proposed method. Experimental results have demonstrated the effectiveness of the adaptive knowledge transfer strategies used in AEMTO and the overall performance superiority of AEMTO.","1941-0026","","10.1109/TEVC.2021.3107435","Australian Research Council (ARC)(grant numbers:LP180100114,DP200102611); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9521551","Adaptive knowledge transfer;evolutionary multitasking;multitask optimization;transfer optimization","Task analysis;Knowledge transfer;Optimization;Statistics;Sociology;Adaptation models;Symbiosis","evolutionary computation;optimisation","knowledge transfer frequency;knowledge source selection;knowledge transfer intensity;single-task optimization;adaptive knowledge transfer strategies;evolutionary multitask optimization;evolutionary algorithms;adaptive EMTO;AEMTO;knowledge representation;knowledge extraction;knowledge reuse","","15","","40","IEEE","24 Aug 2021","","","IEEE","IEEE Journals"
