"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","C1","C1","Presents the table of contents for this issue of this publication.","1941-0026","","10.1109/TEVC.2022.3141897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695942","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Publication Information","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","C2","C2","Provides a listing of current staff, committee members and society officers.","1941-0026","","10.1109/TEVC.2022.3141834","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695545","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"A Visualizable Test Problem Generator for Many-Objective Optimization","J. E. Fieldsend; T. Chugh; R. Allmendinger; K. Miettinen","School of Engineering, Computer Science and Mathematics, University of Exeter, Exeter, U.K.; Department of Computer Science, University of Exeter, Exeter, U.K.; Alliance Manchester Business School, University of Manchester, Manchester, U.K.; University of Jyvaskyla, Faculty of Information Technology, University of Jyvaskyla, Jyväskylä, Finland","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","1","11","Visualizing the search behavior of a series of points or populations in their native domain is critical in understanding biases and attractors in an optimization process. Distance-based many-objective optimization test problems have been developed to facilitate visualization of search behavior in a 2-D design space with arbitrarily many objective functions. Previous works have proposed a few commonly seen problem characteristics into this problem framework, such as the definition of disconnected Pareto sets and dominance resistant regions of the design space. The authors’ previous work has advanced this research further by providing a problem generator to automatically create user-defined problem instances featuring any combination of these problem features as well as newly introduced ones, such as landscape discontinuities, varying objective ranges, and neutrality. This work makes a number of additional contributions including the proposal of an enhanced, open-source feature-rich problem generator that can create user-defined problem instances exhibiting a range of problem features—some of which are newly introduced here or form extensions of existing features. A comprehensive validation of the problem generator is also provided using popular multiobjective optimization algorithms, and some problem generator settings to create instances exhibiting different challenges for an optimizer are identified.","1941-0026","","10.1109/TEVC.2021.3084119","Engineering and Physical Sciences Research Council(grant numbers:EP/N017846/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9440928","Benchmarking;evolutionary optimization;multiobjective test problems;test suite;visualization","Generators;Visualization;Optimization;Search problems;Task analysis;Sociology;Shape","behavioural sciences;evolutionary computation;Pareto optimisation;search problems","enhanced source feature-rich problem generator;open-source feature-rich problem generator;user-defined problem instances;multiobjective optimization algorithms;visualizable test problem generator;search behavior;distance-based many-objective optimization test problems;disconnected Pareto sets;dominance resistant regions","","10","","53","IEEE","26 May 2021","","","IEEE","IEEE Journals"
"A Review on Convolutional Neural Network Encodings for Neuroevolution","G. -A. Vargas-Hákim; E. Mezura-Montes; H. -G. Acosta-Mesa","Artificial Intelligence Research Institute, University of Veracruz, Xalapa, Mexico; Artificial Intelligence Research Institute, University of Veracruz, Xalapa, Mexico; Artificial Intelligence Research Institute, University of Veracruz, Xalapa, Mexico","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","12","27","Convolutional neural networks (CNNs) have shown outstanding results in different application tasks. However, the best performance is obtained when customized CNNs architectures are designed, which is labor intensive and requires highly specialized knowledge. Over three decades, neuroevolution (NE) has studied the application of evolutionary computation to optimize artificial neural networks (ANNs) at different levels. It is well known that the encoding of ANNs highly impacts the complexity of the search space and the optimization algorithms’ performance as well. As NE has rapidly advanced toward the optimization of CNNs topologies, researchers face the challenging duty of representing these complex networks. Furthermore, a compilation of the most widely used encoding methods is nonexistent. In response, we present a comprehensive review on the state-of-the-art of encodings for CNNs.","1941-0026","","10.1109/TEVC.2021.3088631","Mexican National Council of Science and Technology (CONACyT); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9452087","Convolutional neural networks (CNNs);encodings;neural architecture search;neuroevolution (NE)","Encoding;Computer architecture;Neural networks;Feature extraction;Kernel;Convolution;Topology","convolutional neural nets;evolutionary computation;optimisation;topology","NE;complex networks;convolutional neural network encodings;neuroevolution;customized CNN architectures;artificial neural network optimization;evolutionary computation;ANNs;search space;CNN topology optimization","","19","","176","IEEE","11 Jun 2021","","","IEEE","IEEE Journals"
"CoEA: A Cooperative–Competitive Evolutionary Algorithm for Bidirectional Recommendations","H. Zhao; X. Wu; C. Zhao; L. Zhang; H. Ma; F. Cheng","College of Management and Economics, Tianjin University, Tianjin, China; Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, Information Materials and Intelligent Sensing Laboratory of Anhui Province, School of Computer Science and Technology, Anhui University, Hefei, China; College of Management and Economics, Tianjin University, Tianjin, China; Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, Information Materials and Intelligent Sensing Laboratory of Anhui Province, School of Computer Science and Technology, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, Information Materials and Intelligent Sensing Laboratory of Anhui Province, School of Computer Science and Technology, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, Information Materials and Intelligent Sensing Laboratory of Anhui Province, School of Computer Science and Technology, Anhui University, Hefei, China","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","28","42","In recent decades, recommender systems have been well studied and widely applied. However, most recommenders unilaterally optimize the results from the buying customers’ views without considering expectations of other participants, e.g., merchants. Unfortunately, the expectations of customers and merchants in recommendation are different or even conflicted. Especially for popular group-trading markets, customers and merchants are competing in trading, i.e., customers want to meet their preferences or obtain gains with personal favorite items, while merchants want to recommend wholesale items with setting group-trading terms or conditions. In addition, some practical constraints are not fully considered by prior systems. In this article, we propose a cooperative–competitive evolutionary algorithm (i.e., CoEA) for the bidirectional recommendations in group-trading markets. Specifically, we, respectively, formalize two subproblems with designed objectives for two-sided participants in markets, and integrate the cooperative–competitive optimizations into one framework. Second, CoEA designs a binary encoding matrix for individual representation to integrate the two subproblems. Furthermore, by assembling game evolution process, CoEA designs cooperative–competitive evolution operators, i.e., the cooperative crossover and competitive mutation, which guide the solutions to equilibrium by, respectively, bridging communication between two populations of subproblems and optimizing distinctive objective in each population. Finally, we construct two real applications involving bidirectional recommendations, i.e., the group buying and P2P lending, and conduct extensive experiments with the real-world datasets. By comparing CoEA with several representative recommendation algorithms and evolutionary algorithms, the experimental results clearly demonstrate the effectiveness of CoEA.","1941-0026","","10.1109/TEVC.2021.3091615","National Natural Science Foundation of China(grant numbers:61976001,61876184,62076001,72091210,72091214); University Synergy Innovation Program of Anhui Province(grant numbers:GXXT-2020-050); Natural Science Foundation of Anhui Province(grant numbers:2008085QF309,1908085MF219); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9462540","Cooperative–competitive evolutionary algorithm (CoEA);equilibrium solution;group-trading markets;recommender systems","Integrated circuits;TV;Manganese;Data structures;Boolean functions","evolutionary computation;genetic algorithms;peer-to-peer computing;recommender systems","CoEA;representative recommendation algorithms;evolutionary algorithms;cooperative-competitive evolutionary algorithm;bidirectional recommendations;recommender systems;recommenders;buying customers;merchants;popular group-trading markets;personal favorite items;setting group-trading terms;prior systems;cooperative-competitive optimizations;cooperative-competitive evolution operators;competitive mutation;optimizing distinctive objective;group buying","","7","","88","IEEE","22 Jun 2021","","","IEEE","IEEE Journals"
"Novel Random Key Encoding Schemes for the Differential Evolution of Permutation Problems","P. Krömer; V. Uher; V. Snášel","Department of Computer Science, VSB-Technical University of Ostrava, Ostrava, Czech Republic; Department of Computer Science, VSB-Technical University of Ostrava, Ostrava, Czech Republic; Department of Computer Science, VSB-Technical University of Ostrava, Ostrava, Czech Republic","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","43","57","Differential evolution is a powerful nature-inspired real-parameter optimization algorithm that has been successfully used to solve a number of hard optimization problems. It has been used to tackle both continuous and discrete optimization problems. The application of a continuous method to discrete problems involves several challenges, including solution representation and search space–solution space mapping. In this work, we study random key encoding, a popular encoding scheme that is used to represent permutations in high-dimensional continuous spaces. We analyze the search space it constitutes, study its structure and properties, and introduce two novel modifications of the encoding. We investigate the proposed encoding strategies in the context of four variants of the differential evolution algorithm and demonstrate their usefulness for two widespread permutation problems: 1) the linear ordering problem and 2) the traveling salesman problem.","1941-0026","","10.1109/TEVC.2021.3087802","Ministry of Education, Youth and Sports of the Czech Republic through the Project “Metaheuristics Framework for Multiobjective Combinatorial Optimization Problems (META MO-COP)”(grant numbers:LTAIN19176); SGS Grant from VSBTU Ostrava(grant numbers:SP2021/24,SP2021/94); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9449662","Differential evolution (DE);linear ordering problem (LOP);random key (RK) encoding;search space analysis;traveling salesman problem (TSP)","Encoding;Optimization;Search problems;Statistics;Sociology;Decoding;Traveling salesman problems","encoding;evolutionary computation;optimisation;search problems;travelling salesman problems","differential evolution algorithm;linear ordering problem;traveling salesman problem;continuous optimization problems;search space-solution;high-dimensional continuous spaces;random key encoding schemes;permutation problems;nature-inspired real-parameter optimization algorithm","","5","","56","IEEE","9 Jun 2021","","","IEEE","IEEE Journals"
"Searching for Robustness Intervals in Evolutionary Robust Optimization","W. Du; W. Song; Y. Tang; Y. Jin; F. Qian","Key Laboratory of Smart Manufacturing in Energy Chemical Process, Ministry of Education, East China University of Science and Technology, Shanghai, China; Key Laboratory of Smart Manufacturing in Energy Chemical Process, Ministry of Education, East China University of Science and Technology, Shanghai, China; Key Laboratory of Smart Manufacturing in Energy Chemical Process, Ministry of Education, East China University of Science and Technology, Shanghai, China; Key Laboratory of Smart Manufacturing in Energy Chemical Process, Ministry of Education, East China University of Science and Technology, Shanghai, China; Key Laboratory of Smart Manufacturing in Energy Chemical Process, Ministry of Education, East China University of Science and Technology, Shanghai, China","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","58","72","In many real-world optimization applications, a goal solution (i.e., scenario) is often provided by a user according to his/her experience. Due to the presence of a wide range of uncertainties, one may be interested in identifying the robustness interval of the solution, i.e., the range of the decision variables in which the solution remains robust. This article investigates how to find the robustness intervals of the goal solution in evolutionary robust optimization and formulates this as a bilevel optimization problem. Then, a novel algorithm framework is proposed to solve the bilevel problem: an efficient heuristic-based approach is developed to optimize the upper level task, while a global optimizer is utilized to tackle the lower level task. The proposed heuristic-based approach contains four key components: 1) peak detection; 2) peak allocation; 3) calculation of the next perturbation value; and 4) robustness interval fine-tuning, aiming to enhance the efficiency of searching for the target intervals. Finally, three types of artificial test problems and a practical problem are provided to verify the effectiveness of the proposed algorithm framework. The results show that all the robustness intervals can be successfully found when the goal solution is given by means of the proposed algorithm framework.","1941-0026","","10.1109/TEVC.2021.3092343","National Natural Science Foundation of China (Basic Science Center Program)(grant numbers:61988101); International (Regional) Cooperation and Exchange Project(grant numbers:61720106008); National Natural Science Fund for Distinguished Young Scholars(grant numbers:61725301); Fundamental Research Funds for the Central Universities(grant numbers:222202017006); Natural Science Foundation of Shanghai(grant numbers:21ZR1416100); Program of Shanghai Academic Research Leader(grant numbers:20XD1401300); Project of the Humanities and Social Sciences on Young Fund of the Ministry of Education in China(grant numbers:20YJCZH052); Programme of Introducing Talents of Discipline to Universities (the 111 Project)(grant numbers:B17017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9465226","Bilevel optimization problem;evolutionary robust optimization;heuristic-based approach;robustness interval","Robustness;Optimization;Perturbation methods;Uncertainty;Task analysis;Schedules;Monte Carlo methods","evolutionary computation;optimisation","goal solution;robustness interval;evolutionary robust optimization;bilevel optimization problem;heuristic-based approach;global optimizer;real-world optimization applications","","4","","40","IEEE","25 Jun 2021","","","IEEE","IEEE Journals"
"Genetic Programming With Niching for Uncertain Capacitated Arc Routing Problem","S. Wang; Y. Mei; M. Zhang; X. Yao","Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Department of Computer Science and Technology, Research Institute of Trustworthy Autonomous Systems, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","73","87","The uncertain capacitated arc routing problem is an important optimization problem with many real-world applications. Genetic programming is considered a promising hyper-heuristic technique to automatically evolve routing policies that can make effective real-time decisions in an uncertain environment. Most existing research on genetic programming hyper-heuristic for the uncertain capacitated arc routing problem only focused on the test performance aspect. As a result, the routing policies evolved by genetic programming are usually too large and complex, and hard to comprehend. To evolve effective, smaller, and simpler routing policies, this article proposes a novel genetic programming approach, which simplifies the routing policies during the evolutionary process using a niching technique. The simplified routing policies are stored in an external archive. We also developed new elitism, parent selection, and breeding schemes for generating offspring from the original population and the archive. The experimental results show that the newly proposed approach can achieve significantly better test performance than the current state-of-the-art genetic programming algorithms for the uncertain capacitated arc routing problem. The evolved routing policies are smaller, and thus potentially more interpretable.","1941-0026","","10.1109/TEVC.2021.3095261","Marsden Fund of New Zealand Government(grant numbers:VUW1509,VUW1614); Research Institute of Trustworthy Autonomous Systems; Guangdong Provincial Key Laboratory(grant numbers:2020B121201001); Program for Guangdong Introducing Innovative and Enterpreneurial Teams(grant numbers:2017ZT07X386); Shenzhen Science and Technology Program(grant numbers:KQTD2016112514355531); Program for University Key Laboratory of Guangdong Province(grant numbers:2017KSYS008); Victoria University of Wellington Ph.D. Scholarship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9475970","Capacitated arc routing;genetic programming;hyper-heuristic;program simplification;stochastic optimization","Routing;Task analysis;Optimization;Statistics;Sociology;Genetic programming;Vehicle dynamics","combinatorial mathematics;genetic algorithms;search problems;vehicle routing","uncertain capacitated arc routing problem;simplified routing policies;genetic programming algorithms;evolved routing policies;optimization problem;genetic programming hyper-heuristic technique;effective real-time decisions;uncertain environment;test performance aspect;evolutionary process;niching technique;external archive;test performance","","15","","79","IEEE","7 Jul 2021","","","IEEE","IEEE Journals"
"Growing and Evolving 3-D Prints","J. Mccormack; C. C. Gambardella","SensiLab, Monash University, Caulfield East, VIC, Australia; SensiLab, Monash University, Caulfield East, VIC, Australia","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","88","99","Design—especially of physical objects—can be understood as creative acts solving practical problems. In this article, we describe a biologically inspired developmental model as the basis of a generative form-finding system. Using local interactions between cells in a 2-D environment, then capturing the state of the system at every time step, complex three-dimensional (3-D) forms can be generated by the system. Unlike previous systems, our method is capable of directly producing 3-D printable objects, eliminating intermediate transformations and manual manipulation often necessary to ensure the 3-D form is printable. We devise fitness measures for optimizing 3-D printability and aesthetic complexity and use a covariance matrix adaptation evolutionary strategies algorithm (CMA-ES) to find 3-D forms that are both aesthetically interesting and physically printable using fused deposition modeling printing techniques. We investigate the system’s capabilities by evolving and 3-D printing objects at different levels of structural consistency, and assess the quality of the fitness measures presented to explore the design space of our generative system. We find that by evolving first for aesthetic complexity, then evolving for structural consistency until the form is “just printable,” gives the best results.","1941-0026","","10.1109/TEVC.2021.3095156","Australian Research Council(grant numbers:FT170100033); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9475522","Aesthetics;evolutionary strategies;generative art;Three-dimensional (3-D) printiing","Three-dimensional displays;Three-dimensional printing;Solid modeling;Optimization;Complexity theory;Biological system modeling;Art","covariance matrices;evolutionary computation;three-dimensional printing","physical objects;creative acts;biologically inspired developmental model;generative form-finding system;local interactions;intermediate transformations;manual manipulation;fitness measures;3D printability;aesthetic complexity;covariance matrix adaptation evolutionary strategies algorithm;fused deposition;printing techniques;structural consistency;design space;generative system;evolving 3D prints;3D printable objects","","3","","57","IEEE","6 Jul 2021","","","IEEE","IEEE Journals"
"Elite Archive-Assisted Adaptive Memetic Algorithm for a Realistic Hybrid Differentiation Flowshop Scheduling Problem","G. Zhang; X. Ma; L. Wang; K. Xing","School of Information Science and Technology and the Hebei Key Laboratory of Agricultural Big Data, Hebei Agricultural University, Baoding, China; School of Information Science and Technology and the Hebei Key Laboratory of Agricultural Big Data, Hebei Agricultural University, Baoding, China; Department of Automation, Tsinghua University, Beijing, China; State Key Laboratory for Manufacturing System Engineering, Xi’an Jiaotong University, Xi’an, China","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","100","114","This research presents an original and efficient elite archive-assisted adaptive memetic algorithm (EAMA) to deal with a realistic hybrid differentiation flowshop scheduling problem (HDFSP) with the objective of total completion time minimization. In this scheduling problem, each job consists of multiple parts and the jobs are divided into different types. The manufacturing of a job is comprised of three consecutive stages: 1) parts fabrication on first-stage parallel machines; 2) parts assembly on second-stage single machine; and 3) job differentiation on one of third-stage dedicated machines. We provide a mixed-integer programming model, derive three lower bounds, and further present the EAMA metaheuristic for HDFSP. The EAMA is initialized heuristically, and its global exploration is performed by a differential evolution, which includes three newly designed operators: 1) elite-driven discretized differential mutation; 2) probability crossover; and 3) biased selection. To enhance the local search, an external elite archive is set and evolved in parallel with global exploration by a meta-Lamarckian learning-based adaptive multistage local search and a variable length-based adaptive block-insertion local search. After the global exploration and local exploitation, an elite sharing strategy is used to exchange the excellent information between population and elite archive, and an adaptive restart strategy is used to diversify the population. The influence of parameter setting on EAMA is surveyed by using an improved design-of-experiment. The statistical results from extensive computational experiments demonstrate the effectiveness of the special designs and show that EAMA performs more efficient than the existing algorithms in solving the problem under consideration.","1941-0026","","10.1109/TEVC.2021.3094542","National Natural Science Foundation of China(grant numbers:61573278,61873328); Talent Introducing Project of Hebei Agricultural University(grant numbers:YJ201953,KY201903); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9474345","Differential evolution (DE);differentiation flowshop scheduling;elite archive (EAR);memetic algorithm (MA)","Job shop scheduling;Production;Manufacturing;Parallel machines;Heuristic algorithms;Fabrication;Sociology","assembling;evolutionary computation;flow shop scheduling;genetic algorithms;integer programming;learning (artificial intelligence);minimisation;scheduling;search problems","meta-Lamarckian learning-based adaptive multistage local search;variable length-based adaptive block-insertion local search;global exploration;elite sharing strategy;adaptive restart strategy;EAMA;realistic hybrid differentiation flowshop scheduling problem;original elite archive-assisted adaptive memetic algorithm;efficient elite archive-assisted adaptive memetic algorithm;total completion time minimization;multiple parts;consecutive stages;first-stage parallel machines;second-stage single machine;third-stage dedicated machines;differential evolution;differential mutation;external elite archive","","11","","52","IEEE","5 Jul 2021","","","IEEE","IEEE Journals"
