"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,"IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","C1","1201","Presents the table of contents for this issue of the publication.","1941-0026","","10.1109/TEVC.2022.3223461","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967413","","","","","","","","0","IEEE","30 Nov 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Publication Information","",,"IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication. ","1941-0026","","10.1109/TEVC.2022.3224549","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967388","","","","","","","","0","IEEE","30 Nov 2022","","","IEEE","IEEE Journals"
"Guest Editorial Special Issue on Benchmarking Sampling-Based Optimization Heuristics: Methodology and Software","T. Bäck; C. Doerr; B. Sendhoff; T. Stützle","Leiden Institute of Advanced Computer Science Leiden University, Leiden, The Netherlands; Sorbonne Université CNRS, LIP6, Paris, France; Honda Research Institute Europe, Offenbach, Germany; IRIDIA Laboratory, Université Libre de Bruxelles, Bruxelles, Belgium","IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","1202","1205","Benchmarking provides an essential ground base for adequately assessing and comparing evolutionary computation methods and other optimization algorithms. It allows us to gain insights into strengths and weaknesses of different existing techniques, and consequently design more efficient optimization approaches. The need for good benchmarking practices opens up a broad range of complementary research questions, arising as a byproduct of challenges encountered when optimization methods are assessed. From the selection of representative benchmark problem instances, different algorithms, and suitable performance metrics, over efficient experimentation, to a sound evaluation of the benchmark data, these research questions lie at the core of establishing a well-designed and standardized benchmarking procedure.","1941-0026","","10.1109/TEVC.2022.3223292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967395","","","","","","","","0","IEEE","30 Nov 2022","","","IEEE","IEEE Journals"
"HAWKS: Evolving Challenging Benchmark Sets for Cluster Analysis","C. Shand; R. Allmendinger; J. Handl; A. Webb; J. Keane","Department of Computer Science, University College London, London, U.K.; Alliance Manchester Business School, University of Manchester, Manchester, U.K.; Decision and Cognitive Sciences Research Centre, University of Manchester, Manchester, U.K.; vTime, Liverpool, U.K.; Department of Computer Science, University of Manchester, Manchester, U.K.","IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","1206","1220","Comprehensive benchmarking of clustering algorithms is rendered difficult by two key factors: 1) the elusiveness of a unique mathematical definition of this unsupervised learning approach and 2) dependencies between the generating models or clustering criteria adopted by some clustering algorithms and indices for internal cluster validation. Consequently, there is no consensus regarding the best practice for rigorous benchmarking, and whether this is possible at all outside the context of a given application. Here, we argue that synthetic datasets must continue to play an important role in the evaluation of clustering algorithms, but that this necessitates constructing benchmarks that appropriately cover the diverse set of properties that impact clustering algorithm performance. Through our framework, HAWKS, we demonstrate the important role evolutionary algorithms play to support flexible generation of such benchmarks, allowing simple modification and extension. We illustrate two possible uses of our framework: 1) the evolution of benchmark data consistent with a set of hand-derived properties and 2) the generation of datasets that tease out performance differences between a given pair of algorithms. Our work has implications for the design of clustering benchmarks that sufficiently challenge a broad range of algorithms, and for furthering insight into the strengths and weaknesses of specific approaches.","1941-0026","","10.1109/TEVC.2021.3137369","EPSRC Manchester Centre for Doctoral Training in Computer Science(grant numbers:EP/I028099/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9657070","Benchmarking;clustering;data generator;evolutionary computation;synthetic data","Clustering algorithms;Benchmark testing;Machine learning algorithms;Generators;Unsupervised learning;Complexity theory;Prediction algorithms","evolutionary computation;pattern clustering;unsupervised learning","benchmark data;cluster analysis;clustering algorithms;clustering benchmarks;comprehensive benchmarking;evolutionary algorithms;HAWKS;internal cluster validation;unsupervised learning","","2","","64","IEEE","21 Dec 2021","","","IEEE","IEEE Journals"
"CarHoods10k: An Industry-Grade Data Set for Representation Learning and Design Optimization in Engineering Applications","P. Wollstadt; M. Bujny; S. Ramnath; J. J. Shah; D. Detwiler; S. Menzel","Honda Research Institute Europe, Offenbach/Main, Germany; Honda Research Institute Europe, Offenbach/Main, Germany; Simulation Innovation and Modeling Center, The Ohio State University, Columbus, OH, USA; Digital Design and Manufacturing Lab, The Ohio State University, Columbus, OH, USA; Automotive Development Center, Honda Development and Manufacturing of America, Raymond, OH, USA; Honda Research Institute Europe, Offenbach/Main, Germany","IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","1221","1235","Large-scale, high-quality data sets are central to the development of advanced machine learning techniques that increase the effectiveness of existing optimization methods or even inspire novel ones. Especially in the engineering domain, such high-quality data sets are rare due to confidentiality concerns and generation costs, be it computational or manual efforts. We, therefore, introduce the OSU-Honda Automobile Hood Dataset (CarHoods10k), an industry-grade 3-D vehicle hood data set of over 10 000 shapes along with mechanical performance data that were validated against real-world hood designs by industry experts. CarHoods10k offers researchers and practitioners the unique opportunity to develop novel methods on realistic data with relevance to real-world vehicle design. To illustrate central use cases, we first apply methods from geometric deep learning to learn a compact latent representation for design space exploration. Second, we use machine learning models to predict mechanical hood performance from the learned latent representation. We thus demonstrate the effectiveness of machine learning for building metamodels, which are used in design optimization whenever possible to replace costly engineering simulations. Third, we integrate CarHoods10k in a topology optimization approach based on evolutionary algorithms to demonstrate its capability to search for high-performing structures, while maintaining manufacturability constraints.","1941-0026","","10.1109/TEVC.2022.3147013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9696004","Benchmark data set;engineering applications;geometric deep learning (GDL);surrogate models;topology optimization (TO)","Solid modeling;Benchmark testing;Data models;Three-dimensional displays;Shape;Optimization;Task analysis","automobile manufacture;CAD;deep learning (artificial intelligence);evolutionary computation;production engineering computing","advanced machine learning techniques;CarHoods10k;design optimization;design space exploration;evolutionary algorithm;geometric deep learning;high-quality data sets;industry-grade 3-D vehicle hood dataset;industry-grade data set;latent representation;machine learning models;manufacturability constraints;mechanical hood performance;mechanical performance data;OSU-Honda Automobile Hood Dataset;real-world hood designs;real-world vehicle design;representation learning;topology optimization approach","","2","","61","CCBYNCND","28 Jan 2022","","","IEEE","IEEE Journals"
"Toward an Empirical Practice in Offline Fully Automatic Design of Robot Swarms","A. Ligot; A. Cotorruelo; E. Garone; M. Birattari","IRIDIA, Université Libre de Bruxelles, Brussels, Belgium; Service d’Automatique et d’Analyses des Systèmes, Université Libre de Bruxelles, Brussels, Belgium; Service d’Automatique et d’Analyses des Systèmes, Université Libre de Bruxelles, Brussels, Belgium; IRIDIA, Université Libre de Bruxelles, Brussels, Belgium","IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","1236","1245","Due to the lack of systematic empirical analyses and comparisons of ideas and methods, a clearly established state of the art is still missing in the optimization-based design of robot swarms. In this article, we propose an experimental protocol for the comparison of fully automatic design methods. This protocol is characterized by two notable elements: 1) a way to define benchmarks for the evaluation and comparison of design methods and 2) a sampling strategy that minimizes the variance when estimating their expected performance. To define generally applicable benchmarks, we introduce the notion of mission generator: a tool to generate missions that mimic those a design method will eventually have to solve. To minimize the variance of the performance estimation, we show that, under some common assumptions, one should adopt the sampling strategy that maximizes the number of missions considered—a formal proof is provided as the supplementary material. We illustrate the experimental protocol by comparing the performance of two offline fully automatic design methods that were presented in previous publications.","1941-0026","","10.1109/TEVC.2022.3144848","European Research Council (ERC) through the European Union’s Horizon 2020 Research and Innovation Programme (DEMIURGE Project)(grant numbers:681872); Belgium’s Wallonia-Brussels Federation through the ARC Advanced Project GbO–Guaranteed by Optimization; Belgian Fonds de la Recherche Scientifique–FNRS; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9686956","Evolutionary robotics;experimental methodology;offline automatic design;optimization-based design;swarm robotics","Robots;Design methodology;Software;Protocols;Generators;Robot sensing systems;Benchmark testing","computerised tomography;data structures;genetic algorithms;image segmentation;multi-robot systems;optimisation;patient diagnosis","clearly established state;design method;empirical practice;experimental protocol;generally applicable benchmarks;mission generator;missions considered-a formal proof;notable elements;offline fully automatic design methods;optimization-based design;performance estimation;robot swarms;sampling strategy;systematic empirical analyses","","3","","46","IEEE","20 Jan 2022","","","IEEE","IEEE Journals"
"Informing Multiobjective Optimization Benchmark Construction Through Instance Space Analysis","E. Yap; M. A. Muñoz; K. Smith-Miles","OPTIMA and the School of Mathematics and Statistics, The University of Melbourne, Melbourne, VIC, Australia; OPTIMA and the School of Mathematics and Statistics, The University of Melbourne, Melbourne, VIC, Australia; OPTIMA and the School of Mathematics and Statistics, The University of Melbourne, Melbourne, VIC, Australia","IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","1246","1260","The role of carefully constructed benchmark suites in algorithm design and testing is critical. Within the continuous multiobjective optimization domain, existing suites include the general purpose ZDT, DTLZ, and WFG suites, and more recent ones specifically designed to explore the impacts of a particular problem characteristic. However, the relationship between existing suites is not clear, and the field would benefit from a “stock-take” assessment. This article investigates the coverage of current continuous multiobjective suites using the instance space analysis (ISA) methodology. Exploratory landscape analysis is used to measure critical features of each problem suite. Thereafter, we generate a 2-D visualization of the existing problem instances by locating them in the instance space, assessing their diversity, and identifying whether there are sparse areas of value to fill with new problem instances. Our findings show that the current suites are restricted in diversity when representing the entire problem instance space. We propose and evaluate three problem construction methods: 1) problem tuning; 2) toolkit hybridization; and 3) new function injection. Problem tuning is shown to generate problems surrounding existing instances, while hybridization creates problems falling between existing suites. Furthermore, utilizing the insights afforded by ISA, we show how problem features can be identified to inform the creation of new functions which fill gaps toward the boundaries of the instance space.","1941-0026","","10.1109/TEVC.2022.3205165","Australian Research Council through the Australian Laureate Fellowship(grant numbers:FL140100012); ARC Training Centre in Optimisation Technologies, Integrated Methodologies and Applications (OPTIMA)(grant numbers:IC200100009); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9881541","Benchmark suites;experimental evaluation;instance space analysis (ISA);multiobjective optimization (MO);problem generation","Benchmark testing;Prediction algorithms;Optimization;Measurement;Tuning;Search problems;Visualization","benchmark testing;evolutionary computation;Pareto optimisation;search problems","2D visualization;algorithm design;continuous multiobjective optimization domain;continuous multiobjective suites;DTLZ;exploratory landscape analysis;instance space analysis methodology;multiobjective optimization benchmark construction;problem construction methods;problem tuning;stock-take assessment;toolkit hybridization;WFG;ZDT","","1","","62","IEEE","8 Sep 2022","","","IEEE","IEEE Journals"
"A Generator of Multiextremal Test Classes With Known Solutions for Black-Box-Constrained Global Optimization","Y. D. Sergeyev; D. E. Kvasov; M. S. Mukhametzhanov","DIMES, University of Calabria, Rende, Italy; DIMES, University of Calabria, Rende, Italy; DIMES, University of Calabria, Rende, Italy","IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","1261","1270","A generator of classes of multidimensional test problems for benchmarking continuous constrained global optimization methods is proposed. It is based on the generator of test classes for global optimization proposed in 2003 by Gaviano, Kvasov, Lera, and Sergeyev and extends the previous generation procedure from the box-constrained case to the case of nonlinear constraints. The user has the possibility to fix the difficulty of tests in an intuitive way by choosing several types of constraints. A detailed information (including the global solution) for each of 100 problems in each generated class is provided to the user. The generator is particularly suited for testing black-box optimization algorithms that normally address low or medium dimensional problems with hard to evaluate objective functions.","1941-0026","","10.1109/TEVC.2021.3139263","Russian Science Foundation(grant numbers:21-11-00204); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9664812","Benchmarking optimization software;black-box global optimization;GKLS-generator;known global minima;problems with nonlinear constraints","Optimization;Generators;Linear programming;Benchmark testing;Visualization;Software algorithms;Software","gradient methods;optimisation;tree searching","black-box-constrained global optimization;box-constrained case;generated class;global optimization methods;global solution;medium dimensional problems;multidimensional test problems;multiextremal test classes;nonlinear constraints","","1","","48","IEEE","29 Dec 2021","","","IEEE","IEEE Journals"
"Impact of Boundary Control Methods on Bound-Constrained Optimization Benchmarking","T. Kadavy; A. Viktorin; A. Kazikova; M. Pluhacek; R. Senkerik","Faculty of Applied Informatics, Tomas Bata University in Zlín, Zlín, Czech Republic; Faculty of Applied Informatics, Tomas Bata University in Zlín, Zlín, Czech Republic; Faculty of Applied Informatics, Tomas Bata University in Zlín, Zlín, Czech Republic; Faculty of Applied Informatics, Tomas Bata University in Zlín, Zlín, Czech Republic; Faculty of Applied Informatics, Tomas Bata University in Zlín, Zlín, Czech Republic","IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","1271","1280","Benchmarking various metaheuristics and their new enhancements, strategies, and adaptation mechanisms has become standard in computational intelligence research. Recently, many challenges and issues regarding fair comparisons and recommendations toward good practices for benchmarking of metaheuristic algorithms, have been identified. This article is aimed at an important issues in metaheuristics design and benchmarking, which are boundary strategies or boundary control methods (BCMs). This work aims to investigate whether the choice of a BCM could significantly influence the performance of competitive algorithms. The experiments encompass the top three performing algorithms from IEEE CEC competitions 2017 and 2020 with six different BCMs. We provide extensive statistical analysis and rankings resulting in conclusions and recommendations for metaheuristics researchers and possibly also for the future direction of benchmark definitions. We conclude that the BCM should be considered another vital metaheuristics input variable for unambiguous reproducibility of results in benchmarking and for a better understanding of population dynamics, since the BCM setting could impact the optimization method performance.","1941-0026","","10.1109/TEVC.2022.3204412","Internal Grant Agency of Tomas Bata University(grant numbers:IGA/CebiaTech/2022/001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9878135","Benchmark testing;boundary control method (BCM);computational intelligence;evolutionary computation;optimization;performance evaluation","Metaheuristics;Benchmark testing;Optimization;Tutorials;Task analysis;Reflection;Symbols","evolutionary computation;search problems;statistical analysis","adaptation mechanisms;BCM;benchmark definitions;bound-constrained optimization benchmarking;boundary control methods;boundary strategies;competitive algorithms;computational intelligence research;extensive statistical analysis;fair comparisons;IEEE CEC competitions;metaheuristic algorithms;metaheuristics design;metaheuristics researchers;optimization method performance;vital metaheuristics input variable","","1","","70","IEEE","6 Sep 2022","","","IEEE","IEEE Journals"
"Bayesian Performance Analysis for Algorithm Ranking Comparison","J. Rojas-Delgado; J. Ceberio; B. Calvo; J. A. Lozano","Machine Learning Group, Basque Center for Applied Mathematics, Bilbao, Spain; Intelligent Systems Group, University of the Basque Country (UPV/EHU), Donostia-San Sebastian, Spain; Intelligent Systems Group, University of the Basque Country (UPV/EHU), Donostia-San Sebastian, Spain; Machine Learning Group, Basque Center for Applied Mathematics, Bilbao, Spain","IEEE Transactions on Evolutionary Computation","30 Nov 2022","2022","26","6","1281","1292","In the field of optimization and machine learning, the statistical assessment of results has played a key role in conducting algorithmic performance comparisons. Classically, null hypothesis statistical tests have been used. However, recently, alternatives based on Bayesian statistics have shown great potential in complex scenarios, especially when quantifying the uncertainty in the comparison. In this work, we delve deep into the Bayesian statistical assessment of experimental results by proposing a framework for the analysis of several algorithms on several problems/instances. To this end, experimental results are transformed to their corresponding rankings of algorithms, assuming that these rankings have been generated by a probability distribution (defined on permutation spaces). From the set of rankings, we estimate the posterior distribution of the parameters of the studied probability models, and several inferences concerning the analysis of the results are examined. Particularly, we study questions related to the probability of having one algorithm in the first position of the ranking or the probability that two algorithms are in the same relative position in the ranking. Not limited to that, the assumptions, strengths, and weaknesses of the models in each case are studied. To help other researchers to make use of this kind of analysis, we provide a Python package and source code implementation at https://zenodo.org/record/6320599.","1941-0026","","10.1109/TEVC.2022.3208110","Spanish Ministry of Science and Innovation(grant numbers:PID2019-104933GB-10/AEI/10.13039/501100011033,PID2019-106453GAI00/AEI/10.13039/501100011033); (BCAM Severo Ochoa Accreditation)(grant numbers:SEV-2017-0718); Basque Government through the BERC Program 2022-2025 and through the Elkartek Program(grant numbers:KK.2020/00049,KK.2021/00091,IT1504-22); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9896139","Bayesian inference;benchmarking;evolutionary algorithms;probabilistic models on permutation spaces","Bayes methods;Inference algorithms;Statistics;Sociology;Data models;Uncertainty;Evolutionary computation","Bayes methods;learning (artificial intelligence);optimisation;statistical analysis;statistical distributions;statistical testing","algorithm ranking comparison;algorithmic performance comparisons;Bayesian performance analysis;Bayesian statistical assessment;corresponding rankings;machine learning;null hypothesis statistical tests;optimization;posterior distribution;probability distribution;probability models","","4","","29","IEEE","20 Sep 2022","","","IEEE","IEEE Journals"
