"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,"IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","C1","401","Presents the table of contents for this issue of the publication.","1941-0026","","10.1109/TEVC.2022.3173385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9783217","","","","","","","","0","IEEE","27 May 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Publication Information","",,"IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1941-0026","","10.1109/TEVC.2022.3174737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9783214","","","","","","","","0","IEEE","27 May 2022","","","IEEE","IEEE Journals"
"PSO-X: A Component-Based Framework for the Automatic Design of Particle Swarm Optimization Algorithms","C. L. Camacho-Villalón; M. Dorigo; T. Stützle","Institut de Recherches Interdisciplinaires et de Développements en Intelligence Artificielle (IRIDIA), Université Libre de Bruxelles, Bruxelles, Belgium; Institut de Recherches Interdisciplinaires et de Développements en Intelligence Artificielle (IRIDIA), Université Libre de Bruxelles, Bruxelles, Belgium; Institut de Recherches Interdisciplinaires et de Développements en Intelligence Artificielle (IRIDIA), Université Libre de Bruxelles, Bruxelles, Belgium","IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","402","416","The particle swarm optimization (PSO) algorithm has been the object of many studies and modifications for more than 25 years. Ranging from small refinements to the incorporation of sophisticated novel ideas, the majority of modifications proposed to this algorithm have been the result of a manual process in which developers try new designs based on their own knowledge and expertise. However, manually introducing changes is very time consuming and makes the systematic exploration of all the possible algorithm configurations a difficult process. In this article, we propose to use automatic design to overcome the limitations of having to manually find performing PSO algorithms. We develop a flexible software framework for PSO, called PSO-X, which is specifically designed to integrate the use of automatic configuration tools into the process of generating PSO algorithms. Our framework embodies a large number of algorithm components developed over more than 25 years of research that have allowed PSO to deal with a large variety of problems, and uses irace, a state-of-the-art configuration tool, to automatize the task of selecting and configuring PSO algorithms starting from these components. We show that irace is capable of finding high-performing instances of PSO algorithms never proposed before.","1941-0026","","10.1109/TEVC.2021.3102863","Belgian F.R.S.–FNRS; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9507530","Automatic algorithm design;continuous optimization;particle swarm optimization (PSO)","Topology;Tools;Particle swarm optimization;Software algorithms;Optimization;Manuals;Software","mathematics computing;particle swarm optimisation","component-based framework;particle swarm optimization algorithm;PSO algorithms;automatic configuration tools;PSO-X;flexible software framework","","14","","48","CCBY","5 Aug 2021","","","IEEE","IEEE Journals"
"MO4: A Many-Objective Evolutionary Algorithm for Protein Structure Prediction","Z. Lei; S. Gao; Z. Zhang; M. Zhou; J. Cheng","Faculty of Engineering, University of Toyama, Toyama, Japan; Faculty of Engineering, University of Toyama, Toyama, Japan; Faculty of Engineering, University of Toyama, Toyama, Japan; Helen and John C. Hartmann Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA; Key Laboratory of Embedded System and Service Computing, Ministry of Education, Tongji University, Shanghai, China","IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","417","430","Protein structure prediction (PSP) problems are a major biocomputing challenge, owing to its scientific intrinsic that assists researchers to understand the relationship between amino acid sequences and protein structures, and to study the function of proteins. Although computational resources increased substantially over the last decade, a complete solution to PSP problems by computational methods has not yet been obtained. Using only one energy function is insufficient to characterize proteins because of their complexity. Diverse protein energy functions and evolutionary computation algorithms have been extensively studied to assist in the prediction of protein structures in different ways. Such algorithms are able to provide a better protein with less computational resources requirement than deep learning methods. For the first time, this study proposes a many-objective PSP (MaOPSP) problem with four types of objectives to alleviate the impact of imprecise energy functions for predicting protein structures. A many-objective evolutionary algorithm (MaOEA) is utilized to solve MaOPSP. The proposed method is compared with existing methods by examining 34 proteins. An analysis of the objectives demonstrates that our generated conformations are more reasonable than those generated by single/multiobjective optimization methods. Experimental results indicate that solving a PSP problem as an MaOPSP problem with four objectives yields better PSPs, in terms of both accuracy and efficiency. The source code of the proposed method can be found at https://toyamaailab.github.io/sourcedata.html.","1941-0026","","10.1109/TEVC.2021.3095481","National Natural Science Foundation of China(grant numbers:61872271); Open Foundation of State Key Laboratory of Networking and Switching Technology (Beijing University of Posts and Telecommunications)(grant numbers:SKLNST-2020-1-20); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9477421","Deep learning;evolutionary computation;free modeling;many-objective optimization evolutionary algorithm (MaOEA);protein structure prediction (PSP)","Proteins;Force;Evolutionary computation;Computational modeling;Search problems;Frequency modulation;Prediction algorithms","biological techniques;biology computing;deep learning (artificial intelligence);evolutionary computation;molecular biophysics;molecular configurations;proteins","protein energy functions;deep learning;many-objective PSP problem;many-objective evolutionary algorithm;protein structure prediction;MO4;amino acid sequences;MaOEA;MaOPSP","","38","","86","IEEE","8 Jul 2021","","","IEEE","IEEE Journals"
"Dynamic Optimization in Fast-Changing Environments via Offline Evolutionary Search","X. Lu; K. Tang; S. Menzel; X. Yao","Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Research Institute of Trustworthy Autonomous Systems, Southern University of Science and Technology, Shenzhen, China; Honda Research Institute Europe, Offenbach, Germany; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","431","445","Dynamic optimization, for which the objective functions change over time, has attracted intensive investigations due to the inherent uncertainty associated with many real-world problems. For its robustness with respect to noise, evolutionary algorithms (EAs) have been expected to have great potential for dynamic optimization. Many dynamic optimization methods, such as diversity-driven methods, memory methods, and prediction methods have been proposed based on EAs to deal with environmental changes. However, they face difficulties in adapting to fast changes in dynamic optimization as EAs normally need quite a few fitness evaluations to find a near-optimum solution. To address this issue, this article proposes a new framework of applying EAs in the context of dynamic optimization to deal with fast changing environments. We suggest that instead of online evolving (searching) solutions for the ever-changing objective function, EAs are more suitable for acquiring an archive of solutions in an offline way, which could be adopted to construct a system to provide high-quality solutions efficiently in a dynamic environment. To be specific, we formulate the offline search as a static set-oriented optimization problem. Then, a set of solutions is obtained by an EA for this set-oriented optimization problem. After this, the obtained solution set is adopted to do fast adaptation to the corresponding dynamic optimization problem. The general framework is instantiated for continuous dynamic-constrained optimization problems, and the empirical results show the potential of the proposed framework. The superiority of the framework is also verified on a dynamic vehicle routing problem with changing demands.","1941-0026","","10.1109/TEVC.2021.3104343","National Natural Science Foundation of China(grant numbers:61906082); Honda Research Institute Europe (HRI-EU); Guangdong Provincial Key Laboratory(grant numbers:2020B121201001); Program for Guangdong Introducing Innovative and Entrepreneurial Teams(grant numbers:2017ZT07X386); Shenzhen Peacock Plan(grant numbers:KQTD2016112514355531); Research Institute of Trustworthy Autonomous Systems (RITAS); Science and Technology Commission of Shanghai Municipality(grant numbers:19511120602); National Leading Youth Talent Support Program of China; MOE University Scientific-Technological Innovation Plan Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9512284","Dynamic constrained optimization;dynamic optimization;local search;negatively correlated search;set-oriented optimization","Optimization;Vehicle dynamics;Statistics;Sociology;Heuristic algorithms;Search problems;System analysis and design","dynamic programming;evolutionary computation;search problems","objective functions;dynamic vehicle routing;static set-oriented optimization;evolutionary algorithms;offline evolutionary search;fitness evaluations;continuous dynamic-constrained optimization","","4","","43","IEEE","12 Aug 2021","","","IEEE","IEEE Journals"
"Evolutionary Multitasking for Feature Selection in High-Dimensional Classification via Particle Swarm Optimization","K. Chen; B. Xue; M. Zhang; F. Zhou","School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; School of Control Science and Engineering, Shandong University, Jinan, China","IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","446","460","Feature selection (FS) is an important preprocessing technique for improving the quality of feature sets in many practical applications. Particle swarm optimization (PSO) has been widely used for FS due to being efficient and easy to implement. However, when dealing with high-dimensional data, most of the existing PSO-based FS approaches face the problems of falling into local optima and high-computational cost. Evolutionary multitasking is an effective paradigm to enhance global search capability and accelerate convergence by knowledge transfer among related tasks. Inspired by evolutionary multitasking, this article proposes a multitasking PSO approach for high-dimensional FS. The approach converts a high-dimensional FS task into several related low-dimensional FS tasks, then finds an optimal feature subset by knowledge transfer between these low-dimensional FS tasks. Specifically, a novel task generation strategy based on the importance of features is developed, which can generate highly related tasks from a dataset adaptively. In addition, a new knowledge transfer mechanism is presented, which can effectively implement positive knowledge transfer among related tasks. The results demonstrate that the proposed method can evolve a feature subset with higher classification accuracy in a shorter time than other state-of-the-art FS methods on high-dimensional classification.","1941-0026","","10.1109/TEVC.2021.3100056","National Key Research and Development Program of China(grant numbers:2017YFB1302400); National Natural Science Foundation of China(grant numbers:61773242,61803227,61922072,61876169); Major Agricultural Applied Technological Innovation Projects of Shandong Province(grant numbers:SD2019NJ014); Shandong Natural Science Foundation(grant numbers:ZR2019MF064); Intelligent Robot and System Innovation Center Foundation(grant numbers:2019IRS19); Marsden Fund of New Zealand Government(grant numbers:VUW1913,VUW1914); Science for Technological Innovation Challenge (SfTI) Fund(grant numbers:E3603/2903); University Research Fund at Victoria University of Wellington(grant numbers:223805/3986); MBIE Data Science SSIF Fund(grant numbers:RTVU1914); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9496593","Evolutionary multitasking;feature selection (FS);high-dimensional classification;knowledge transfer;particle swarm optimization (PSO)","Task analysis;Feature extraction;Multitasking;Optimization;Search problems;Knowledge transfer;Particle swarm optimization","evolutionary computation;feature selection;particle swarm optimisation;pattern classification;search problems","evolutionary multitasking;feature selection;high-dimensional classification;particle swarm optimization;preprocessing technique;feature sets;high-dimensional data;high-computational cost;multitasking PSO approach;high-dimensional FS task;low-dimensional FS tasks;optimal feature subset;highly related tasks;knowledge transfer mechanism;positive knowledge transfer;state-of-the-art FS methods;PSO-based FS approaches;task generation strategy","","32","","62","IEEE","26 Jul 2021","","","IEEE","IEEE Journals"
"A Cooperative Memetic Algorithm With Learning-Based Agent for Energy-Aware Distributed Hybrid Flow-Shop Scheduling","J. -J. Wang; L. Wang","Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China","IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","461","475","With increasing environmental awareness and energy requirement, sustainable manufacturing has attracted growing attention. Meanwhile, distributed manufacturing systems have become emerging due to the development of globalization. This article addresses the energy-aware distributed hybrid flow-shop scheduling (EADHFSP) with minimization of makespan and energy consumption simultaneously. We present a mixed-integer linear programming model and propose a cooperative memetic algorithm (CMA) with a reinforcement learning (RL)-based policy agent. First, an encoding scheme and a reasonable decoding method are designed, considering the tradeoff between two conflicting objectives. Second, two problem-specific heuristics are presented for hybrid initialization to generate diverse solutions. Third, solutions are refined with appropriate improvement operator selected by the RL-based policy agent. Meanwhile, an effective solution selection method based on the decomposition strategy is utilized to balance the convergence and diversity. Fourth, an intensification search with multiple problem-specific operators is incorporated to further enhance the exploitation capability. Moreover, two energy-saving strategies are designed for improving the nondominated solutions. The effect of parameter setting is investigated and extensive numerical tests are carried out. The comparative results demonstrate that the special designs are effective and the CMA is superior to the existing algorithms in solving the EADHFSP.","1941-0026","","10.1109/TEVC.2021.3106168","National Science Fund for Distinguished Young Scholars of China(grant numbers:61525304); National Natural Science Foundation of China(grant numbers:61873328); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9518387","Cooperative memetic algorithm (CMA);distributed hybrid flow shop;energy-aware scheduling (EAS);policy agent;reinforcement learning (RL)","Job shop scheduling;Production facilities;Memetics;Power demand;Parallel machines;Energy consumption;Processor scheduling","evolutionary computation;flow shop scheduling;genetic algorithms;integer programming;job shop scheduling;learning (artificial intelligence);linear programming;manufacturing systems;scheduling;search problems","energy consumption;memetic algorithm with a reinforcement learning-based policy agent;RL-based policy agent;learning-based agent;energy-aware distributed hybrid flow-shop scheduling;distributed manufacturing systems","","32","","69","IEEE","19 Aug 2021","","","IEEE","IEEE Journals"
"Analyzing Dominance Move (MIP-DoM) Indicator for Multiobjective and Many-Objective Optimization","C. L. d. V. Lopes; F. V. C. Martins; E. F. Wanner; K. Deb","Postgraduate Program in Mathematical and Computational Modeling, CEFET-MG, Belo Horizonte, Brazil; Computer Department, Centro Federal de Educação Tecnológica de Minas Gerais, Belo Horizonte, Brazil; Computer Department, Centro Federal de Educação Tecnológica de Minas Gerais, Belo Horizonte, Brazil; Department of Computer Science and Engineering, Michigan State University, East Lansing, MI, USA","IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","476","489","Dominance move (DoM) is a binary quality indicator that can be used in multiobjective and many-objective optimization to compare two solution sets obtained from different simulations. The DoM indicator can differentiate the sets for certain important features, such as convergence, spread, uniformity, and cardinality. DoM does not require any reference point or any representative Pareto solution set, and it has an intuitive and physical meaning, similar to the  $\epsilon $ -indicator. It calculates the minimum total move of members of one set so that all elements in another set are to be dominated or identical to at least one member of the first set. Despite the aforementioned desired properties, DoM is hard to calculate, particularly for higher dimensions. There is an efficient and exact method to calculate it in biobjective problems. This work proposes a novel approach to calculate DoM using a mixed-integer programming (MIP) approach, which can handle two sets with two or more objectives and is shown to overcome the issue of information loss associated with the  $\epsilon $ -indicator. Experiments in the biobjective space are done to verify the model’s correctness. Furthermore, other experiments, using 3-, 5-, 10-, 15-, 20-, 25-, and 30-objective problems, are performed to show how the model behaves in higher dimensional cases. Algorithms, such as IBEA, MOEA/D, NSGA-III, NSGA-II, and SPEA2, are used to generate the solution sets; however, any other algorithm can also be used with the proposed MIP-DoM indicator. Further extensions are discussed to handle certain idiosyncrasies with some solution sets and improve the quality indicator and its use for other scenarios.","1941-0026","","10.1109/TEVC.2021.3096669","Brazilian funding agencies: CAPES, FAPEMIG and CNPq; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9481257","Evolutionary algorithms;quality indicators;mixed-integer programming (MIP);multicriteria optimization;multiobjective optimization;performance assessment","Optimization;Convergence;Programming;Motion measurement;Computational efficiency;Visualization;Task analysis","integer programming;Pareto optimisation;set theory","dominance move;binary quality indicator;multiobjective optimization;many-objective optimization;representative Pareto solution set;intuitive meaning;ϵ-indicator;mixed-integer programming;30-objective problems;MIP-DoM indicator","","1","","39","IEEE","12 Jul 2021","","","IEEE","IEEE Journals"
"Black-Box Optimization Revisited: Improving Algorithm Selection Wizards Through Massive Benchmarking","L. Meunier; H. Rakotoarison; P. K. Wong; B. Roziere; J. Rapin; O. Teytaud; A. Moreau; C. Doerr","Facebook AI Research, Paris, France; TAU, LRI, INRIA, Université Paris-Saclay, Orsay, France; Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong; Facebook AI Research, Paris, France; Facebook AI Research, Paris, France; Facebook AI Research, Paris, France; CNRS, SIGMA Clermont, Institut Pascal, Université Clermont Auvergne, Clermont-Ferrand, France; LIP6, Sorbonne Université, Paris, France","IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","490","500","Existing studies in black-box optimization suffer from low generalizability, caused by a typically selective choice of problem instances used for training and testing of different optimization algorithms. Among other issues, this practice promotes overfitting and poor-performing user guidelines. We address this shortcoming by introducing in this work a general-purpose algorithm selection wizard that was designed and tested on a previously unseen breadth of black-box optimization problems, ranging from academic benchmarks to real-world applications, from discrete over numerical to mixed-integer problems, from small to very large-scale problems, from noisy over dynamic to static problems, etc. Not only did we use the already very extensive benchmark environment available in Nevergrad, but we also extended it significantly by adding a number of additional benchmark suites, including Pyomo, Photonics, large-scale global optimization (LSGO), and MuJoCo. Our wizard achieves competitive performance on all benchmark suites. It significantly outperforms previous state-of-the-art algorithms on some of the suites, including YABBOB and LSGO. Its excellent performance is obtained without any task-specific parametrization. The algorithm selection wizard, all of its base solvers, as well as the benchmark suites are available for reproducible research in the open-source Nevergrad platform.","1941-0026","","10.1109/TEVC.2021.3108185","Paris Ile-de-France Region; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9524335","Benchmarking;black-box optimization","Benchmark testing;Optimization;Linear programming;Reproducibility of results;Heuristic algorithms;Open source software;Training","evolutionary computation;integer programming;search problems","black-box optimization;low generalizability;user guidelines;general-purpose algorithm selection wizard;unseen breadth;black-box optimization problems;academic benchmarks;mixed-integer problems;large-scale problems;static problems;extensive benchmark environment;large-scale global optimization;competitive performance;algorithm selection wizards;Pyomo;Photonics;LSGO;MuJoCo;YABBOB;open-source Nevergrad platform","","8","","72","IEEE","27 Aug 2021","","","IEEE","IEEE Journals"
"Theory of (1 + 1) ES on the RIDGE","A. Agapie; O. Solomon; M. Giuclea","Department of Applied Mathematics, Bucharest University of Economic Studies, Bucharest, Romania; Department of Applied Mathematics, Bucharest University of Economic Studies, Bucharest, Romania; Department of Applied Mathematics, Bucharest University of Economic Studies, Bucharest, Romania","IEEE Transactions on Evolutionary Computation","27 May 2022","2022","26","3","501","511","Previous research proposed the uniform mutation inside the sphere as a new mutation operator for evolution strategies (continuous evolutionary algorithms), with a case study of the elitist algorithm on the SPHERE. For that landscape, one-step success probability and expected progress were estimated analytically, and further proved to converge, as space dimension increases, to the corresponding asymptotics of the algorithm with normal mutation. This article takes the analysis further by considering the RIDGE, an asymmetric landscape almost uncovered in the literature. For the elitist algorithm, estimates of expected progress along the radial and longitudinal axes are derived, then tested numerically against the real behavior of the algorithm on several functions from this class. The global behavior of the algorithm is predicted correctly by iterating the one-step analytical formulas. Moreover, experiments show identical mean value dynamics for the algorithms with uniform and normal mutation, which implies that the derived formulas apply also to the normal case. Essential to the whole analysis is  $\theta $ , the inclination angle of the RIDGE. The behavior of the algorithm on the SPHERE and HYPERPLANE is also obtained, at the limits of the  $\theta $  interval (0°, 90°].","1941-0026","","10.1109/TEVC.2021.3111232","Bucharest University of Economic Studies, Romania, through Project Mathematical modeling of factors leading to subscription or unsubscription from email and SMS lists, forums, and social media groups; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9531957","Evolutionary computation;probability density function;random variables","Heuristic algorithms;Random variables;Mathematical models;Evolutionary computation","convergence;evolutionary computation;probability","RIDGE;mutation operator;evolution strategies;continuous evolutionary algorithms;elitist algorithm;one-step success probability;space dimension;normal mutation;radial axes;longitudinal axes;global behavior;one-step analytical formulas;SPHERE;identical mean value dynamics","","4","","37","CCBY","9 Sep 2021","","","IEEE","IEEE Journals"
