"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","C1","809","Presents the table of contents for this issue of the publication.","1941-0026","","10.1109/TEVC.2021.3099880","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9552971","","","","","","","","","IEEE","30 Sep 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Publication Information","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1941-0026","","10.1109/TEVC.2021.3101531","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9552968","","","","","","","","","IEEE","30 Sep 2021","","","IEEE","IEEE Journals"
"Guest Editorial Evolutionary Computation Meets Deep Learning","W. Ding; W. Pedrycz; G. G. Yen; B. Xue","School of Information Science and Technology, Nantong University, Nantong, China; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, Canada; School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, OK, USA; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand","IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","810","814","Deep learning is a timely research direction in machine learning, where breakthrough progress has been made in both academe and industries, bringing promising results in speech recognition, computer vision, industrial control and automation, etc. The motivation of deep learning is primarily to establish a model to simulate the neural connection structure of the human brain. While dealing with complex tasks, deep learning adopts a number of transformation stages to deliver the in-depth description and interpretation of the data. Deep learning achieves exceptional power and flexibility by learning to represent the task through a nested hierarchy of layers, with more abstract representations formed successively in terms of less abstract ones. One of the key issues of existing deep learning approaches is that the meaningful representations can be learned only when their hyperparameter settings are properly specified beforehand, and general parameters are learned during the training process. Until now, not much research has been dedicated to automatically set the hyperparameters, and accurately find the globally optimal general parameters. However, this problem can be formulated as optimization problems, including discrete optimization, constrained optimization, large-scale global optimization, and multiobjective optimization, by engaging mechanisms of evolutionary computation.","1941-0026","","10.1109/TEVC.2021.3096336","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9552976","","","","","","","","0","IEEE","30 Sep 2021","","","IEEE","IEEE Journals"
"Evolving Deep Convolutional Variational Autoencoders for Image Classification","X. Chen; Y. Sun; M. Zhang; D. Peng","College of Computer Science, Sichuan University, Chengdu, China; College of Computer Science, Sichuan University, Chengdu, China; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Machine Intelligence Laboratory, College of Computer Science, Sichuan University, Chengdu, China","IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","815","829","Variational autoencoders (VAEs) have demonstrated their superiority in unsupervised learning for image processing in recent years. The performance of the VAEs highly depends on their architectures, which are often handcrafted by the human expertise in deep neural networks (DNNs). However, such expertise is not necessarily available to each of the end users interested. In this article, we propose a novel method to automatically design optimal architectures of VAEs for image classification, called evolving deep convolutional VAE (EvoVAE), based on a genetic algorithm (GA). In the proposed EvoVAE algorithm, the traditional VAEs are first generalized to a more generic and asymmetrical one with four different blocks, and then a variable-length gene encoding mechanism of the GA is presented to search for the optimal network depth. Furthermore, an effective genetic operator is designed to adapt to the proposed variable-length gene encoding strategy. To verify the performance of the proposed algorithm, nine variants of AEs and VAEs are chosen as the peer competitors to perform the comparisons on MNIST, street view house numbers, and CIFAR-10 benchmark datasets. The experiments reveal the superiority of the proposed EvoVAE algorithm, which wins 21 times out of the 24 comparisons and outperforms the best competitors by 1.39%, 14.21%, and 13.03% on the three benchmark datasets, respectively.","1941-0026","","10.1109/TEVC.2020.3047220","National Natural Science Foundation of China(grant numbers:61971296,U19A2078,61836011); Sichuan Science and Technology Planning Project(grant numbers:2020YFG0319,2020YFH0186); Fundamental Research Funds for the Central Universities(grant numbers:YJ201934); Chengdu Key Research and Development Support Plan(grant numbers:2019-YF08-00264-GX); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9306892","Convolutional variational autoencoder;evolving deep learning;genetic algorithm (GA);neural architecture search (NAS)","Computer architecture;Encoding;Task analysis;Approximation algorithms;Training;Genetic algorithms;Computer science","convolutional neural nets;deep learning (artificial intelligence);genetic algorithms;image classification;unsupervised learning","GA;optimal network depth;effective genetic operator;variable-length gene encoding strategy;EvoVAE algorithm;evolving deep convolutional variational autoencoders;image classification;unsupervised learning;image processing;human expertise;deep neural networks;optimal architectures;deep convolutional VAE;genetic algorithm;traditional VAE;variable-length gene encoding mechanism","","13","","66","IEEE","24 Dec 2020","","","IEEE","IEEE Journals"
"AS-NAS: Adaptive Scalable Neural Architecture Search With Reinforced Evolutionary Algorithm for Deep Learning","T. Zhang; C. Lei; Z. Zhang; X. -B. Meng; C. L. P. Chen","School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China","IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","830","841","Neural architecture search (NAS) is a challenging problem in the design of deep learning due to its nonconvexity. To address this problem, an adaptive scalable NAS method (AS-NAS) is proposed based on the reinforced I-Ching divination evolutionary algorithm (IDEA) and variable-architecture encoding strategy. First, unlike the typical reinforcement learning (RL)-based and evolutionary algorithm (EA)-based NAS methods, a simplified RL algorithm is developed and used as the reinforced operator controller to adaptively select the efficient operators of IDEA. Without the complex actor–critic parts, the reinforced IDEA based on simplified RL can enhance the search efficiency of the original EA with lower computational cost. Second, a variable-architecture encoding strategy is proposed to encode neural architecture as a fixed-length binary string. By simultaneously considering variable layers, channels, and connections between different convolution layers, the deep neural architecture can be scalable. Through the integration with the reinforced IDEA and variable-architecture encoding strategy, the design of the deep neural architecture can be adaptively scalable. Finally, the proposed AS-NAS are integrated with the  ${L}_{1/2}$  regularization to increase the sparsity of the optimized neural architecture. Experiments and comparisons demonstrate the effectiveness and superiority of the proposed method.","1941-0026","","10.1109/TEVC.2021.3061466","National Key Research and Development Program of China(grant numbers:2019YFB1703600,2019YFA0706200); National Natural Science Foundation of China(grant numbers:62076102,U1813203,U1801262,62006081); National Natural Science Foundation of Guangdong for Distinguished Young Scholar(grant numbers:2020B1515020041); Science and Technology Major Project of Guangzhou(grant numbers:202007030006); Science and Technology Program of Guangzhou(grant numbers:202002030250); Guangdong–Hong Kong–Macao Greater Bay Area Center for Brain Science and Brain-Inspired Intelligence Fund(grant numbers:2019016); China Postdoctoral Science Foundation(grant numbers:2020M672630); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9360872","Deep learning;I-Ching divination evolutionary algorithm (IDEA);neural architecture search (NAS);reinforced operator controller;variable-architecture encoding","Computer architecture;Encoding;Task analysis;Microprocessors;Aerospace electronics;Computational modeling;Search problems","convolutional neural nets;deep learning (artificial intelligence);evolutionary computation;search problems","adaptive scalable neural architecture search;reinforced evolutionary algorithm;deep learning;adaptive scalable NAS method;AS-NAS;variable-architecture encoding strategy;simplified RL algorithm;reinforced operator controller;reinforced IDEA;deep neural architecture;optimized neural architecture;reinforced I-Ching divination evolutionary algorithm;fixed-length binary string;convolution layers","","32","","56","IEEE","23 Feb 2021","","","IEEE","IEEE Journals"
"Task Allocation on Layered Multiagent Systems: When Evolutionary Many-Objective Optimization Meets Deep Q-Learning","M. Li; Z. Wang; K. Li; X. Liao; K. Hone; X. Liu","College of Computer Science and Electronic Engineering, Hunan University, Changsha, China; Department of Computer Science, Brunel University London, Uxbridge, U.K.; College of Computer Science and Electronic Engineering, Hunan University, Changsha, China; Collaborative Innovation Center of High Performance Computing, National University of Defense Technology, Changsha, China; Department of Computer Science, Brunel University London, Uxbridge, U.K.; Department of Computer Science, Brunel University London, Uxbridge, U.K.","IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","842","855","This article is concerned with the multitask multiagent allocation problem via many-objective optimization for multiagent systems (MASs). First, a novel layered MAS model is constructed to address the multitask multiagent allocation problem that includes both the original task simplification and the many-objective allocation. In the first layer of the model, the deep Q-learning method is introduced to simplify the prioritization of the original task set. In the second layer of the model, the modified shift-based density estimation (MSDE) method is put forward to improve the conventional strength Pareto evolutionary algorithm 2 (SPEA2) in order to achieve many-objective optimization on task assignments. Then, an MSDE-SPEA2-based method is proposed to tackle the many-objective optimization problem with objectives including task allocation, makespan, agent satisfaction, resource utilization, task completion, and task waiting time. As compared with the existing allocation methods, the developed method in this article exhibits an outstanding feature that the task assignment and the task scheduling are carried out simultaneously. Finally, extensive experiments are conducted to: 1) verify the validity of the proposed model and the effectiveness of two main algorithms and 2) illustrate the optimal solution for task allocation and efficient strategy for task scheduling under different scenarios.","1941-0026","","10.1109/TEVC.2021.3049131","National Key Research and Development Program of China(grant numbers:2020YFB2104000); National Natural Science Foundation of China(grant numbers:61625202,61751204,61860206011); European Union’s Horizon 2020 Research and Innovation Programme(grant numbers:820776 (INTEGRADDE)); Royal Society of the U.K.; Alexander von Humboldt Foundation of Germany; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9313054","Deep Q-learning (DQL);evolutionary computation;many-objective optimization;multiagent systems (MAS);task allocation","Task analysis;Resource management;Optimization;Multi-agent systems;Heuristic algorithms;Estimation;Deep learning","evolutionary computation;learning (artificial intelligence);multi-agent systems;Pareto optimisation;scheduling","task allocation;multiagent systems;multitask multiagent allocation problem;MAS model;original task simplification;deep Q-learning method;density estimation method;conventional strength Pareto evolutionary algorithm 2;MSDE-SPEA2-based method;objective optimization problem;task completion;task waiting time;task scheduling;optimal solution;evolutionary many objective optimization","","15","","64","IEEE","5 Jan 2021","","","IEEE","IEEE Journals"
"Robust Multimodal Representation Learning With Evolutionary Adversarial Attention Networks","F. Huang; A. Jolfaei; A. K. Bashir","College of Cyber Security, Jinan University, Guangzhou, China; Department of Computing, Macquarie University, Sydney, NSW, Australia; Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, U.K.","IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","856","868","Multimodal representation learning is beneficial for many multimedia-oriented applications, such as social image recognition and visual question answering. The different modalities of the same instance (e.g., a social image and its corresponding description) are usually correlational and complementary. Most existing approaches for multimodal representation learning are not effective to model the deep correlation between different modalities. Moreover, it is difficult for these approaches to deal with the noise within social images. In this article, we propose a deep learning-based approach named evolutionary adversarial attention networks (EAANs), which combines the attention mechanism with adversarial networks through evolutionary training, for robust multimodal representation learning. Specifically, a two-branch visual-textual attention model is proposed to correlate visual and textual content for joint representation. Then adversarial networks are employed to impose regularization upon the representation by matching its posterior distribution to the given priors. Finally, the attention model and adversarial networks are integrated into an evolutionary training framework for robust multimodal representation learning. Extensive experiments have been conducted on four real-world datasets, including PASCAL, MIR, CLEF, and NUS-WIDE. Substantial performance improvements on the tasks of image classification and tag recommendation demonstrate the superiority of the proposed approach.","1941-0026","","10.1109/TEVC.2021.3066285","National Natural Science Foundation of China(grant numbers:61906075,62002068,61932010,61932011,61972178,61906074); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2019A1515011920,2019B1515120010,2019A1515011276,2019A1515011753); Guangdong Provincial Key R&D Plan(grant numbers:2019B1515120010,202020022911500032,2019B010136003); Science and Technology Program of Guangzhou, China(grant numbers:202007040004); National Key R&D Plan2020(grant numbers:2020YFB1005600); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9380546","Adversarial networks;attention model;evolutionary;multimodal;representation learning","Visualization;Correlation;Training;Data models;Task analysis;Knowledge discovery;Generative adversarial networks","deep learning (artificial intelligence);image classification;image recognition;image representation;question answering (information retrieval)","social image recognition;deep learning-based approach;evolutionary adversarial attention networks;adversarial networks;robust multimodal representation learning;two-branch visual-textual attention model;joint representation;PASCAL;MIR;CLEF;NUS-WIDE;image classification;tag recommendation","","10","","58","IEEE","17 Mar 2021","","","IEEE","IEEE Journals"
"Convolutional Neural Networks-Based Lung Nodule Classification: A Surrogate-Assisted Evolutionary Algorithm for Hyperparameter Optimization","M. Zhang; H. Li; S. Pan; J. Lyu; S. Ling; S. Su","School of Information and Electronics, Beijing Institute of Technology, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China; Faculty of Information Technology, Monash University, Melbourne, VIC, Australia; Information and Communication Engineering, Harbin Engineering University, Harbin, China; Faculty of Engineering and Information Technology, University of Technology Sydney, Ultimo, NSW, Australia; Faculty of Engineering and Information Technology, University of Technology Sydney, Ultimo, NSW, Australia","IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","869","882","This article investigates deep neural networks (DNNs)-based lung nodule classification with hyperparameter optimization. Hyperparameter optimization in DNNs is a computationally expensive problem, and a surrogate-assisted evolutionary algorithm has been recently introduced to automatically search for optimal hyperparameter configurations of DNNs, by applying computationally efficient surrogate models to approximate the validation error function of hyperparameter configurations. Different from existing surrogate models adopting stationary covariance functions (kernels) to measure the difference between hyperparameter points, this article proposes a nonstationary kernel that allows the surrogate model to adapt to functions whose smoothness varies with the spatial location of inputs. A multilevel convolutional neural network (ML-CNN) is built for lung nodule classification, and the hyperparameter configuration is optimized by the proposed nonstationary kernel-based Gaussian surrogate model. Our algorithm searches with a surrogate for optimal setting via a hyperparameter importance-based evolutionary strategy, and the experiments demonstrate our algorithm outperforms manual tuning and several well-established hyperparameter optimization methods, including random search, grid search, the tree-structured parzen estimator (TPE) approach, Gaussian processes (GP) with stationary kernels, and the recently proposed hyperparameter optimization via RBF and dynamic (HORD) coordinate search.","1941-0026","","10.1109/TEVC.2021.3060833","National Natural Science Foundation of China (NSFC)(grant numbers:82072007); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9359655","AutoML;evolutionary algorithm;hyperparameter optimization;lung nodule classification;nonstationary kernel","Optimization;Kernel;Neural networks;Lung;Feature extraction;Gaussian processes;Convolutional neural networks","cancer;convolutional neural nets;evolutionary computation;function approximation;Gaussian processes;image classification;learning (artificial intelligence);lung;medical image processing;optimisation;search problems;trees (mathematics)","convolutional neural networks-based lung nodule classification;surrogate-assisted evolutionary algorithm;deep neural networks-based lung nodule classification;DNNs;optimal hyperparameter configurations;computationally efficient surrogate models;multilevel convolutional neural network;nonstationary kernel-based Gaussian surrogate model;optimal setting;hyperparameter importance-based evolutionary strategy;hyperparameter optimization methods;RBF;dynamic coordinate search;tree-structured parzen estimator approach;random search;grid search;stationary covariance functions;validation error function approximation","","34","","61","IEEE","19 Feb 2021","","","IEEE","IEEE Journals"
"Evolutionary Deep Fusion Method and its Application in Chemical Structure Recognition","X. Liang; Q. Guo; Y. Qian; W. Ding; Q. Zhang","Institute of Big Data Science and Industry, Shanxi University, Taiyuan, China; Institute of Big Data Science and Industry, Shanxi University, Taiyuan, China; Institute of Big Data Science and Industry, Shanxi University, Taiyuan, China; School of Information Science and Technology, Nantong University, Nantong, China; Department of Computer Science, City University of Hong Kong, Hong Kong, China","IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","883","893","Feature extraction is a critical issue in many machine learning systems. A number of basic fusion operators have been proposed and studied. This article proposes an evolutionary algorithm, called evolutionary deep fusion method, for searching an optimal combination scheme of different basic fusion operators to fuse multiview features. We apply our proposed method to chemical structure recognition. Our proposed method can directly take images as inputs, and users do not need to transform images to other formats. The experimental results demonstrate that our proposed method can achieve a better performance than those designed by human experts on this real-life problem.","1941-0026","","10.1109/TEVC.2021.3064943","National Key Research and Development Program of China(grant numbers:2018YFB1004300); National Natural Science Fund of China(grant numbers:61672332,61432011,61976129,61976120,61502289); Key Research and Development Program (International Science and Technology Cooperation Project) of Shanxi Province, China(grant numbers:201903D421003); Program for the Young San Jin Scholars of Shanxi(grant numbers:2016769); Young Scientists Fund of the National Natural Science Foundation of China(grant numbers:61802238,61906115,61603228,62006146,61906114); Shanxi Province Science Foundation for Youths(grant numbers:201901D211169,201901D211170,201901D211171); Research Project Supported by Shanxi Scholarship Council of China(grant numbers:HGKY2019001); Scientific and Technologial Innovation Programs of Higher Education Institutions in Shanxi(grant numbers:2020L0036); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9373673","Deep learning;evolutionary algorithms (EAs);molecular structure recognition;multiview fusion","Feature extraction;Neural networks;Chemical elements;Network architecture;Evolutionary computation;Search problems;Computational modeling","evolutionary computation;feature extraction;image fusion;image recognition;learning (artificial intelligence)","chemical structure recognition;feature extraction;machine learning systems;evolutionary algorithm;called evolutionary deep fusion method;optimal combination scheme;different basic fusion operators;multiview features","","13","","55","IEEE","9 Mar 2021","","","IEEE","IEEE Journals"
"A Survey on Evolutionary Construction of Deep Neural Networks","X. Zhou; A. K. Qin; M. Gong; K. C. Tan","Department of Computer Science, City University of Hong Kong, Hong Kong; Department of Computer Science and Software Engineering, Swinburne University of Technology, Hawthorn, VIC, Australia; International Research Center for Intelligent Perception and Computation, Xidian University, Xi’an, China; Department of Computing, The Hong Kong Polytechnic University, Hong Kong","IEEE Transactions on Evolutionary Computation","30 Sep 2021","2021","25","5","894","912","Automated construction of deep neural networks (DNNs) has become a research hot spot nowadays because DNN’s performance is heavily influenced by its architecture and parameters, which are highly task-dependent, but it is notoriously difficult to find the most appropriate DNN in terms of architecture and parameters to best solve a given task. In this work, we provide an insight into the automated DNN construction process by formulating it into a multilevel multiobjective large-scale optimization problem with constraints, where the nonconvex, nondifferentiable, and black-box nature of this problem make evolutionary algorithms (EAs) to stand out as a promising solver. Then, we give a systematical review of existing evolutionary DNN construction techniques from different aspects of this optimization problem and analyze the pros and cons of using EA-based methods in each aspect. This work aims to help DNN researchers to better understand why, where, and how to utilize EAs for automated DNN construction and meanwhile, help EA researchers to better understand the task of automated DNN construction so that they may focus more on EA-favored optimization scenarios to devise more effective techniques.","1941-0026","","10.1109/TEVC.2021.3079985","National Key Research and Development Project, Ministry of Science and Technology, China(grant numbers:2018AAA0101301); National Natural Science Foundation of China(grant numbers:61876162); Research Grants Council of the Hong Kong SAR(grant numbers:PolyU11202418,PolyU11209219); Australian Research Council (ARC)(grant numbers:LP180100114,DP200102611); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9430615","Automated design of DNNs;deep neural networks;evolutionary algorithms;optimization","Optimization;Computer architecture;Task analysis;Data models;Mathematical model;Computational modeling;Search problems","deep learning (artificial intelligence);evolutionary computation;genetic algorithms;neural nets","evolutionary construction;deep neural networks;automated construction;research hot spot;DNN performance;automated DNN construction process;large-scale optimization problem;nonconvex box nature;black-box nature;evolutionary algorithms;evolutionary DNN construction techniques;EA-based methods;DNN researchers;EA-favored optimization scenarios","","30","","208","CCBY","13 May 2021","","","IEEE","IEEE Journals"
