"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,"IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","C1","C1","Presents the table of contents for this issue of the publication.","1941-0026","","10.1109/TEVC.2021.3078838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9443041","","","","","","","","","IEEE","27 May 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Publication Information","",,"IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1941-0026","","10.1109/TEVC.2021.3082582","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9443043","","","","","","","","","IEEE","27 May 2021","","","IEEE","IEEE Journals"
"A Multipopulation Evolutionary Algorithm for Solving Large-Scale Multimodal Multiobjective Optimization Problems","Y. Tian; R. Liu; X. Zhang; H. Ma; K. C. Tan; Y. Jin","Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, Institutes of Physical Science and Information Technology, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, School of Computer Science and Technology, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, School of Computer Science and Technology, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, Institutes of Physical Science and Information Technology, Anhui University, Hefei, China; Department of Computer Science, City University of Hong Kong, Hong Kong; Department of Computer Science, University of Surrey, Guildford, U.K.","IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","405","418","Multimodal multiobjective optimization problems (MMOPs) widely exist in real-world applications, which have multiple equivalent Pareto-optimal solutions that are similar in the objective space but totally different in the decision space. While some evolutionary algorithms (EAs) have been developed to find the equivalent Pareto-optimal solutions in recent years, they are ineffective to handle large-scale MMOPs having a large number of variables. This article thus proposes an EA for solving large-scale MMOPs with sparse Pareto-optimal solutions, i.e., most variables in the optimal solutions are 0. The proposed algorithm explores different regions of the decision space via multiple subpopulations and guides the search behavior of the subpopulations via adaptively updated guiding vectors. The guiding vector for each subpopulation not only provides efficient convergence in the huge search space but also differentiates its search direction from others to handle the multimodality. While most existing EAs solve MMOPs with 2-7 decision variables, the proposed algorithm is shown to be effective for benchmark MMOPs with up to 500 decision variables. Moreover, the proposed algorithm also produces a better result than state-of-the-art methods for the neural architecture search.","1941-0026","","10.1109/TEVC.2020.3044711","National Key Research and Development Program of China(grant numbers:2018AAA0100100); National Natural Science Foundation of China(grant numbers:61672033,61822301,61876123,61906001,U1804262); Hong Kong Scholars Program(grant numbers:XJ2019035); Anhui Provincial Natural Science Foundation(grant numbers:1808085J06,1908085QF271); State Key Laboratory of Synthetical Automation for Process Industries(grant numbers:PAL-N201805); CCF-Tencent Open Research Fund(grant numbers:RAGR20200121); Research Grants Council of the Hong Kong Special Administrative Region, China(grant numbers:CityU11202418,CityU11209219); Royal Society International Exchanges Program(grant numbers:IEC\NSFC\170279); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9295397","Evolutionary algorithm (EA);large-scale optimization;multimodal multiobjective optimization;neural architecture search;sparse Pareto-optimal solutions","Computer architecture;Pareto optimization;Statistics;Sociology;Microprocessors;Optimization;Extraterrestrial measurements","evolutionary computation;Pareto optimisation;search problems","multipopulation evolutionary algorithm;real-world applications;multiple equivalent Pareto optimal solutions;objective space;decision space;multiple subpopulations;search behavior;adaptively updated guiding vectors;huge search space;decision variables;benchmark MMOP;existing EA;sparse Pareto optimal solution;large scale MMOP;large scale multimodal multiobjective optimization problem","","44","","68","IEEE","15 Dec 2020","","","IEEE","IEEE Journals"
"A Computationally Efficient Evolutionary Algorithm for Multiobjective Network Robustness Optimization","S. Wang; J. Liu; Y. Jin","School of Intelligent Systems Engineering, Sun Yat-sen University, Shenzhen, China; School of Artificial Intelligence, Xidian University, Xi’an, China; Department of Computer Science, University of Surrey, Guildford, U.K","IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","419","432","The robustness of complex networks is of great significance. Great achievements have been made in robustness optimization based on single measures, however, such networks may still be vulnerable to multiple attack scenarios. Therefore, recently, multiobjective robustness optimization of networks has received increasing attention. Nevertheless, several challenges remain to be addressed, including the different computational complexities in evaluating the objectives, insufficient diversity in the obtained networks, and high computational costs of the search process. In this article, we address the aforementioned challenges by developing a computationally efficient multiobjective optimization algorithm. Based on the unique features of complex networks, a new parallel fitness evaluation method guided by a network property parameter is designed and embedded in a reference vector-guided multiobjective evolutionary algorithm. In addition, a surrogate ensemble with heterogeneous inputs is constructed based on graph embedding information to efficiently estimate multiple robustness of networks. The proposed algorithm is validated on synthetic and real-world network data and our results show that the designed algorithm outperforms the state-of-the-art method with a marked improvement on the computational efficiency. Compared with other single-objective optimization methods, the proposed algorithm demonstrates a considerable exploitation ability.","1941-0026","","10.1109/TEVC.2020.3048174","Key Project of Science and Technology Innovation 2030 through the Ministry of Science and Technology of China(grant numbers:2018AAA0101302); General Program of National Natural Science Foundation of China (NSFC)(grant numbers:61773300); Royal Society(grant numbers:IEC\NSFC\170279); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9312131","Complex networks;graph embedding (GE);multiobjective optimization;robustness;surrogates","Optimization;Robustness;Computational efficiency;Evolutionary computation;Complex networks;Optimization methods;Computational complexity","complex networks;computational complexity;evolutionary computation;optimisation","real-world network data;complex networks robustness;multiple robustness;reference vector-guided multiobjective evolutionary algorithm;network property parameter;parallel fitness evaluation method;multiobjective optimization algorithm;high computational costs;computational complexities;multiobjective robustness optimization;multiple attack scenarios;multiobjective network robustness optimization;computationally efficient evolutionary algorithm;single-objective optimization methods;computational efficiency","","21","","49","IEEE","1 Jan 2021","","","IEEE","IEEE Journals"
"Preserving Population Diversity Based on Transformed Semantics in Genetic Programming for Symbolic Regression","Q. Chen; B. Xue; M. Zhang","Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand","IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","433","447","Population diversity plays an important role in avoiding premature convergence in evolutionary techniques including genetic programming (GP). Obtaining an adequate level of diversity during the evolutionary process has became a concern of many previous researches in GP. This work proposes a new novelty metric for entropy-based diversity measure for GP. The new novelty metric is based on the transformed semantics of models in GP, where the semantics are the set of outputs of a model on the training data and principal component analysis is used for a transformation of the semantics. Based on the new novelty metric, a new diversity preserving framework, which incorporates a new fitness function and a new selection operator, is proposed to help GP achieve a good balance between the exploration and the exploitation, thus enhancing its learning and generalization performance. Compared with two stat-of-the-art diversity preserving methods, the new method can generalize better and reduce the overfitting trend more effectively in most cases. Further examinations on the properties of the search process confirm that the new framework notably enhances the evolvability and locality of GP.","1941-0026","","10.1109/TEVC.2020.3046569","Marsden Fund of New Zealand Government(grant numbers:VUW1509,VUW1615); Science for Technological Innovation Challenge (SfTI) Fund(grant numbers:E3603/2903); University Research Fund at Victoria University of Wellington(grant numbers:223805/3986); MBIE Data Science SSIF Fund(grant numbers:RTVU1914); National Natural Science Foundation of China (NSFC)(grant numbers:61876169); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302659","Genetic programming (GP);population diversity;symbolic regression","Statistics;Sociology;Genetic programming;Measurement;Entropy;Semantics;Correlation","entropy;genetic algorithms;principal component analysis;programming language semantics;regression analysis","population diversity preservation;transformed semantics;genetic programming;evolutionary techniques;GP;evolutionary process;novelty metric;entropy-based diversity measure;symbolic regression;search process;principal component analysis","","5","","52","IEEE","22 Dec 2020","","","IEEE","IEEE Journals"
"Paired Offspring Generation for Constrained Large-Scale Multiobjective Optimization","C. He; R. Cheng; Y. Tian; X. Zhang; K. C. Tan; Y. Jin","Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Institutes of Physical Science and Information Technology, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education, School of Computer Science and Technology, Anhui University, Hefei, China; Department of Computing, Hong Kong Polytechnic University, Hong Kong; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","448","462","Constrained multiobjective optimization problems (CMOPs) widely exist in real-world applications, and they are challenging for conventional evolutionary algorithms (EAs) due to the existence of multiple constraints and objectives. When the number of objectives or decision variables is scaled up in CMOPs, the performance of EAs may degenerate dramatically and may fail to obtain any feasible solutions. To address this issue, we propose a paired offspring generation-based multiobjective EA for constrained large-scale optimization. The general idea is to emphasize the role of offspring generation in reproducing some promising feasible or useful infeasible offspring solutions. We first adopt a small set of reference vectors for constructing several subpopulations with a fixed number of neighborhood solutions. Then, a pairing strategy is adopted to determine some pairwise parent solutions for offspring generation. Consequently, the pairwise parent solutions, which could be infeasible, may guide the generation of well-converged solutions to cross the infeasible region(s) effectively. The proposed algorithm is evaluated on CMOPs with up to 1000 decision variables and ten objectives. Moreover, each component in the proposed algorithm is examined in terms of its effect on the overall algorithmic performance. Experimental results on a variety of existing and our tailored test problems demonstrate the effectiveness of the proposed algorithm in constrained large-scale multiobjective optimization.","1941-0026","","10.1109/TEVC.2020.3047835","National Natural Science Foundation of China(grant numbers:61903178,61906081,61906001,U1804262); Program for Guangdong Introducing Innovative and Entrepreneurial Teams(grant numbers:2017ZT07X386); Shenzhen Peacock Plan(grant numbers:KQTD2016112514355531); Program for University Key Laboratory of Guangdong Province(grant numbers:2017KSYS008); Hong Kong Scholars Program(grant numbers:XJ2019035); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9311862","Constraint handling;evolutionary algorithm (EA);large-scale optimization;many-objective optimization;multiobjective optimization","Statistics;Sociology;Optimization;Signal processing algorithms;Pareto optimization;Convergence;Constraint handling","evolutionary computation;search problems","well-converged solutions;infeasible region;CMOP;algorithmic performance;large-scale multiobjective optimization;constrained multiobjective optimization problems;real-world applications;conventional evolutionary algorithms;paired offspring generation-based multiobjective EA;constrained large-scale optimization;promising feasible offspring solutions;useful infeasible offspring solutions;neighborhood solutions;pairing strategy;pairwise parent solutions","","19","","54","IEEE","31 Dec 2020","","","IEEE","IEEE Journals"
"Adaptive Multilevel Prediction Method for Dynamic Multimodal Optimization","A. Ahrari; S. Elsayed; R. Sarker; D. Essam; C. A. Coello Coello","School of Engineering and Information Technology, University of New South Wales at Canberra, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales at Canberra, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales at Canberra, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales at Canberra, Canberra, ACT, Australia; Departamento de Computación, CINVESTAV-IPN, Mexico City, Mexico","IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","463","477","This study develops an adaptive multilevel prediction (AMLP) method to detect and track multiple global optima over time. First, it formulates a multilevel prediction approach in which a higher level prediction improves the accuracy of the lower level prediction to reduce the prediction error, enabling it to capture more complex patterns in the changes. However, a higher level prediction is more sensitive to input errors and the randomness in the pattern of the change. To overcome this challenge, this study employs an adaptive mechanism which can determine the near-optimal prediction level at each time step. At the same time, AMLP calculates the strength of the diversity introduced after a change based on the estimated prediction error. A successful static multimodal optimizer is augmented with AMLP, for which AMLP determines the location and the mutation strength of the initialized subpopulations. An existing dynamic benchmark generator is improved so that it can generate dynamic test problems with more complex patterns in their changes. In particular, this dynamic benchmark generator allows for controlling the randomness of the pattern in the change to simulate dynamic problems with different degrees of predictability. A few controlled experiments are first performed to provide insight into different components of AMLP. Then, AMLP is compared with some of the most successful prediction methods when they are incorporated into the developed dynamic multimodal optimization method. Eleven dynamic cases with different change severity, change frequency, predictability, problem dimensionality, and the number of global minima are considered. The numerical results show the superiority of AMLP over other prediction methods.","1941-0026","","10.1109/TEVC.2021.3051172","Australian Research Council Discovery Project(grant numbers:DP190102637); CONACyT Project(grant numbers:2016-01-1920); 2018 SEPCinvestav(grant numbers:application no. 4); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320573","Change pattern;changing environment;dynamic test problem;evolutionary algorithm;niching","Optimization;Power system dynamics;Vehicle dynamics;Predictive models;Benchmark testing;Heuristic algorithms;Generators","optimisation;search problems","complex patterns;input errors;adaptive mechanism;near-optimal prediction level;AMLP;estimated prediction error;dynamic test problems;simulate dynamic problems;change severity;change frequency;adaptive multilevel prediction method;multiple global optima;dynamic multimodal optimization method;static multimodal optimizer;dynamic benchmark generator","","9","","61","IEEE","12 Jan 2021","","","IEEE","IEEE Journals"
"SAFE: Scale-Adaptive Fitness Evaluation Method for Expensive Optimization Problems","S. -H. Wu; Z. -H. Zhan; J. Zhang","School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; Hanyang University, Ansan, South Korea","IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","478","491","The key challenge of expensive optimization problems (EOP) is that evaluating the true fitness value of the solution is computationally expensive. A common method to deal with this issue is to seek for a less expensive surrogate model to replace the original expensive objective function. However, this method also brings in model approximation error. To efficiently solve the EOP, a novel scale-adaptive fitness evaluation (SAFE) method is proposed in this article to directly evaluate the true fitness value of the solution on the original objective function. To reduce the computational cost, the SAFE method uses a set of evaluation methods (EM) with different accuracy scales to cooperatively complete the fitness evaluation process. The basic idea is to adopt the low-accuracy scale EM to fast locate promising regions and utilize the high-accuracy scale EM to refine the solution accuracy. To this aim, two EM switch strategies are proposed in the SAFE method to adaptively control the multiple EMs according to different evolutionary stages and search requirements. Moreover, a neighbor best-based evaluation (NBE) strategy is also put forward to evaluate the solution according to its nearest high-quality evaluated solution, which can further reduce computational cost. Extensive experiments are carried out on the case study of crowdshipping scheduling problem in the smart city to verify the effectiveness and efficiency of the proposed SAFE method, and to investigate the effects of the two EM switch strategies and the NBE strategy. Experimental results show that the proposed SAFE method achieves better solution quality than some baseline and state-of-the-art algorithms, indicating an efficient method for solving EOP with a better balance between solution accuracy and computational cost.","1941-0026","","10.1109/TEVC.2021.3051608","National Key Research and Development Program of China(grant numbers:2019YFB2102102); Outstanding Youth Science Foundation(grant numbers:61822602); National Natural Science Foundations of China (NSFC)(grant numbers:61772207,61873097); Key-Area Research and Development of Guangdong Province(grant numbers:2020B010166002); Guangdong Natural Science Foundation Research Team(grant numbers:2018B030312003); Guangdong–Hong Kong Joint Innovation Platform(grant numbers:2018B050502006); Hong Kong GRFRGC General Research Fund(grant numbers:9042816,CityU 11209819); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9324797","Crowdshipping scheduling;expensive optimization problem (EOP);fitness evaluation (FE) method","Linear programming;Optimization;Computational efficiency;Iron;Computational modeling;Mathematical model;Task analysis","adaptive control;approximation theory;genetic algorithms;scheduling;search problems;smart cities","expensive optimization problems;EOP;original objective function;SAFE method;evaluation methods;fitness evaluation process;EM switch strategies;scale-adaptive fitness evaluation method;approximation error.;neighbor best-based evaluation;NBE;adaptive control;evolutionary stages;search requirements;smart city;crowdshipping scheduling problem","","74","","60","CCBY","14 Jan 2021","","","IEEE","IEEE Journals"
"A Genetic Programming Approach for Evolving Variable Selectors in Constraint Programming","S. Nguyen; D. Thiruvady; M. Zhang; K. C. Tan","Centre for Data Analytics and Cognition, La Trobe University, Melbourne, VIC, Australia; School of Information Technology, Deakin University, Melbourne, VIC, Australia; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Department of Computing, Hong Kong Polytechnic University, Hong Kong","IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","492","507","Operational researchers and decision modelers have aspired to optimization technologies with a self-adaptive mechanism to cope with new problem formulations. Self-adaptive mechanisms not only free users from low-level and complex development tasks to enhance optimization efficiency but also allow them to focus on addressing high-level real-world operational requirements. In recent years, there has been a growing interest in applying machine learning and artificial intelligence techniques to improve self-adaptive mechanisms. However, learning to optimize hard combinatorial optimization problems remains a challenging task. This article proposes a new genetic programming approach to evolve efficient variable selectors to enhance the search mechanism in constraint programming. Starting with a set of training instances for a specific combinatorial optimization problem, the proposed approach evaluates variable selectors and evolves them to be more efficient over a number of generations. The novelties of our proposed approach are threefold: 1) a new representation of variable selectors; 2) a new mechanism for fitness evaluations; and 3) a preselection technique. We examine performance of the proposed approach on different job-shop scheduling problems, and the results show that variable selectors can be evolved efficiently. In particular, there are substantial reductions in the computational effort required for the search component of the constraint solver as well as increased chances of finding the optimal solutions. Further analyses also confirm the efficacy of our approach in respect to scalability, generalization, and interpretability of the evolved variable selectors.","1941-0026","","10.1109/TEVC.2021.3050465","David Myers Research Fellowship from La Trobe University; Marsden Fund of New Zealand Government(grant numbers:VUW1509); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9319512","Genetic programming (GP);heuristics;job-shop scheduling (JSS);makespan;tardiness","Optimization;Job shop scheduling;Search problems;Schedules;Programming;Constraint handling;Training","artificial intelligence;combinatorial mathematics;constraint handling;genetic algorithms;job shop scheduling;learning (artificial intelligence);operations research","genetic programming approach;evolving variable selectors;constraint programming;operational researchers;decision modelers;optimization technologies;self-adaptive mechanism;problem formulations;complex development tasks;optimization efficiency;high-level real-world operational requirements;machine learning;artificial intelligence techniques;hard combinatorial optimization problems;efficient variable selectors;search mechanism;specific combinatorial optimization problem;job-shop scheduling problems;constraint solver;evolved variable selectors;optimal solutions","","2","","60","IEEE","11 Jan 2021","","","IEEE","IEEE Journals"
"Evolutionary Game Analysis Among Three Green-Sensitive Parties in Green Supply Chains","Q. Long; X. Tao; Y. Shi; S. Zhang","School of Information Management and Artificial Intelligence, Zhejiang University of Finance and Economics, Hangzhou, China; School of Information Management and Artificial Intelligence, Zhejiang University of Finance and Economics, Hangzhou, China; International Business School, Guangdong University of Finance and Economics, Guangzhou, China; School of Information Management and Artificial Intelligence, Zhejiang University of Finance and Economics, Hangzhou, China","IEEE Transactions on Evolutionary Computation","27 May 2021","2021","25","3","508","523","A green supply chain, as one of the most critical low-carbon strategies, has been widely studied along with evolutionary game theory, for which governmental policies, such as a carbon tax, subsidies, or penalties, have been frequently applied; however, green sensitivity has been little explored. In this study, a general evolutionary game model composed of green-sensitive governments, enterprises, and consumers is built by considering the policy factors, and the evolutionary stable strategies of this model are solved. The solution results reveal that the green sensitivities significantly affect the evolutionary dynamics and stable strategies of the model. Green supply chains can evolve from low to advanced stages as the green sensitivities increase. At low development stages, governments must take the lead in enhancing their green sensitivity, resort to two key composite policy factor solutions, and encourage enterprises and consumers to increase their green sensitivities and drive them to adopt green strategies. As the green sensitivities of both enterprises and consumers have progressively increased to a certain high level, governments can adopt a nonsupervision strategy, reaching an advanced evolutionary stable strategy with the enterprises and consumers having complete autonomy. Therefore, green sensitivity has been proven to be a substitute for policy factors for green supply chain development. Moreover, the advanced strategy cannot be reached by any policy factor composition without green sensitivity. The findings above clarify the significance of green sensitivity, indicating that specific government policies based on the specific green sensitivities of the three parties can improve green supply chain management.","1941-0026","","10.1109/TEVC.2021.3052173","National Natural Science Foundation, China(grant numbers:71771195,71401153,71701182,71902171); Second Batch Teaching Reform Research Project of Zhejiang Higher Education 13th Five-year Plan(grant numbers:jg20190293); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9327484","Evolutionary game;green sensitivity;green supply chains;policy factors;three parties","Green products;Government;Supply chains;Sensitivity;Games;Production;Carbon tax","environmental economics;evolutionary computation;game theory;government policies;supply chain management","green-sensitive parties;green sensitivity;green-sensitive governments;green strategies;green supply chain development;green supply chain management;evolutionary game analysis;low-carbon strategies;evolutionary game theory;governmental policies;carbon tax;subsidies;policy factors;evolutionary dynamics;nonsupervision strategy","","37","","58","IEEE","18 Jan 2021","","","IEEE","IEEE Journals"
