"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,"IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","C1","C1","Presents the table of contents for this issue of the publication.","1941-0026","","10.1109/TEVC.2020.3008738","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9152186","","","","","","","","","IEEE","29 Jul 2020","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation publication information","",,"IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1941-0026","","10.1109/TEVC.2020.3008739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9152183","","","","","","","","","IEEE","29 Jul 2020","","","IEEE","IEEE Journals"
"Evolutionary Black-Box Topology Optimization: Challenges and Promises","D. Guirguis; N. Aulig; R. Picelli; B. Zhu; Y. Zhou; W. Vicente; F. Iorio; M. Olhofer; W. Matusik; C. A. Coello Coello; K. Saitou","University of Michigan at Ann Arbor, Ann Arbor, USA; Honda Research Institute Europe GmbH, Offenbach, Germany; Department of Mining and Petroleum Engineering, Polytechnic School of the University of São Paulo, São Paulo, Brazil; CSAIL, Massachusetts Institute of Technology, Cambridge, USA; Department of Mechanical Engineering, University of Michigan at Ann Arbor, Ann Arbor, USA; School of Agricultural Engineering, University of Campinas, Campinas, Brazil; Autodesk Research, Toronto, Canada; Honda Research Institute Europe GmbH, Offenbach, Germany; CSAIL, Massachusetts Institute of Technology, Cambridge, USA; Departamento de Computación (Evolutionary Computation Group), CINVESTAV-IPN, Mexico City, Mexico; Department of Mechanical Engineering, University of Michigan at Ann Arbor, Ann Arbor, USA","IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","613","633","Black-box topology optimization (BBTO) uses evolutionary algorithms and other soft computing techniques to generate near-optimal topologies of mechanical structures. Although evolutionary algorithms are widely used to compensate the limited applicability of conventional gradient optimization techniques, methods based on BBTO have been criticized due to numerous drawbacks. In this article, we discuss topology optimization as a black-box optimization problem. We review the main BBTO methods, discuss their challenges and present approaches to relax them. Dealing with those challenges effectively can lead to wider applicability of topology optimization, as well as the ability to tackle industrial, highly constrained, nonlinear, many-objective, and multimodal problems. Consequently, future research in this area may open the door for innovating new applications in science and engineering that may go beyond solving classical optimization problems of mechanical structures. Furthermore, algorithms designed for BBTO can be added to existing software toolboxes and packages of topology optimization.","1941-0026","","10.1109/TEVC.2019.2954411","São Paulo Research Foundation (FAPESP)(grant numbers:2018/05797-8); Consejo Nacional de Ciencia y Tecnología(grant numbers:2016-01-1920); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8906012","CADCAM;design automation;design optimization;evolutionary computation;large scale optimization;product design;topology optimization;topology","Topology;Evolutionary computation;Space exploration;Gradient methods;Linear programming;Genetic algorithms","evolutionary computation;gradient methods;open loop systems;optimisation;structural engineering computing","black-box optimization problem;main BBTO methods;mechanical structures;evolutionary black-box topology optimization;evolutionary algorithms;soft computing techniques;near-optimal topologies;conventional gradient optimization techniques","","19","","311","IEEE","19 Nov 2019","","","IEEE","IEEE Journals"
"A Survey of Weight Vector Adjustment Methods for Decomposition-Based Multiobjective Evolutionary Algorithms","X. Ma; Y. Yu; X. Li; Y. Qi; Z. Zhu","College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; School of Science, RMIT University, Melbourne, Australia; School of Computer Science and Technology, Xidian University, Xi’an, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China","IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","634","649","Multiobjective evolutionary algorithms based on decomposition (MOEA/D) have attracted tremendous attention and achieved great success in the fields of optimization and decision-making. MOEA/Ds work by decomposing the target multiobjective optimization problem (MOP) into multiple single-objective subproblems based on a set of weight vectors. The subproblems are solved cooperatively in an evolutionary algorithm framework. Since weight vectors define the search directions and, to a certain extent, the distribution of the final solution set, the configuration of weight vectors is pivotal to the success of MOEA/Ds. The most straightforward method is to use predefined and uniformly distributed weight vectors. However, it usually leads to the deteriorated performance of MOEA/Ds on solving MOPs with irregular Pareto fronts. To deal with this issue, many weight vector adjustment methods have been proposed by periodically adjusting the weight vectors in a random, predefined, or adaptive way. This article focuses on weight vector adjustment on a simplex and presents a comprehensive survey of these weight vector adjustment methods covering the weight vector adaptation strategies, theoretical analyses, benchmark test problems, and applications. The current limitations, new challenges, and future directions of weight vector adjustment are also discussed.","1941-0026","","10.1109/TEVC.2020.2978158","National Natural Science Foundation of China(grant numbers:61976143,61871272,61911530218,61603259,61772392); Natural Science Foundation of Guangdong Province(grant numbers:2019A1515010869,2020A151501946); Shenzhen Fundamental Research Program(grant numbers:JCYJ20190808173617147); Scientific Research Foundation of Shenzhen University for Newly Introduced Teachers(grant numbers:860/000002110312); Science Basic Research Plan in Shaanxi Province of China(grant numbers:2018JM6009); Zhejiang Labs International Talent Fund for Young Professionals; National Engineering Laboratory for Big Data System Computing Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022866","Decomposition-based MOEA;multiobjective evolutionary algorithms based on decomposition (MOEA/D);multiobjective evolutionary algorithms;weight vector adjustment","Sociology;Pareto optimization;Evolutionary computation;Computer science;Shape","evolutionary computation;Pareto optimisation","weight vector adjustment methods;decomposition-based multiobjective evolutionary algorithms;target multiobjective optimization problem;evolutionary algorithm framework;MOEA/D;MOP","","91","","119","IEEE","3 Mar 2020","","","IEEE","IEEE Journals"
"Self-Adaptation in Nonelitist Evolutionary Algorithms on Discrete Problems With Unknown Structure","B. Case; P. K. Lehre","School of Computer Science and the Complex Systems Center, University of Vermont, Burlington, USA; School of Computer Science, University of Birmingham, Birmingham, U.K","IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","650","663","A key challenge to make effective use of evolutionary algorithms (EAs) is to choose appropriate settings for their parameters. However, the appropriate parameter setting generally depends on the structure of the optimization problem, which is often unknown to the user. Nondeterministic parameter control mechanisms adjust parameters using information obtained from the evolutionary process. Self-adaptation-where parameter settings are encoded in the chromosomes of individuals and evolve through mutation and crossover-is a popular parameter control mechanism in evolutionary strategies. However, there is little theoretical evidence that self-adaptation is effective, and self-adaptation has largely been ignored by the discrete evolutionary computation community. Here, we show through a theoretical runtime analysis that a nonelitist, discrete EA which self-adapts its mutation rate not only outperforms EAs which use static mutation rates on LEADINGONESk but also improves asymptotically on an EA using a state-of-the-art control mechanism. The structure of this problem depends on a parameter k, which is a priori unknown to the algorithm, and which is needed to appropriately set a fixed mutation rate. The self-adaptive EA achieves the same asymptotic runtime as if this parameter was known to the algorithm beforehand, which is an asymptotic speedup for this problem compared to all other EAs previously studied. An experimental study of how the mutation-rates evolve show that they respond adequately to a diverse range of problem structures. These results suggest that self-adaptation should be adopted more broadly as a parameter control mechanism in discrete, nonelitist EAs.","1941-0026","","10.1109/TEVC.2020.2985450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9056791","Evolutionary algorithm (EA);level-based analysis;runtime analysis;self-adaptation","Optimization;Runtime;Evolutionary computation;Sociology;Statistics;Process control;Tuning","evolutionary computation;search problems","self-adaptive EA;discrete EAs;nonelitist EAs;nonelitist evolutionary algorithms;discrete problems;nondeterministic parameter control mechanisms;evolutionary process;popular parameter control mechanism;evolutionary strategies;discrete EA;static mutation rates;fixed mutation rate;discrete evolutionary computation","","14","","37","IEEE","3 Apr 2020","","","IEEE","IEEE Journals"
"Efficacy of the Metropolis Algorithm for the Minimum-Weight Codeword Problem Using Codeword and Generator Search Spaces","K. B. Ajitha Shenoy; S. Biswas; P. P. Kurur","Department of Information and Communication Technology, Manipal Institute of Technology, Manipal Academy of Higher Education, Manipal, India; School of Mathematics and Computer Science, Indian Institute of Technology Goa, Ponda, India; Department of Computer Science and Engineering, Indian Institute of Technology Palakkad, Palakkad, India","IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","664","678","This article studies the efficacy of the Metropolis algorithm for the minimum-weight codeword problem. The input is a linear code C given by its generator matrix and our task is to compute a nonzero codeword in the code C of least weight. In particular, we study the Metropolis algorithm on two possible search spaces for the problem: 1) the codeword space and 2) the generator space. The former is the space of all codewords of the input code and is the most natural one to use and hence has been used in previous work on this problem. The latter is the space of all generator matrices of the input code and is studied for the first time in this article. In this article, we show that for an appropriately chosen temperature parameter the Metropolis algorithm mixes rapidly when either of the search spaces mentioned above are used. Experimentally, we demonstrate that the Metropolis algorithm performs favorably when compared to previous attempts. When using the generator space, the Metropolis algorithm is able to outperform the previous algorithms in most of the cases. We have also provided both theoretical and experimental justification to show why the generator space is a worthwhile search space to use for this problem.","1941-0026","","10.1109/TEVC.2020.2980111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9032152","Combinatorial optimization;Markov chain;metropolis algorithm;minimum-weight codeword;mixing time analysis;randomized local search heuristics","Generators;Search problems;Markov processes;Linear codes;Optimization;Approximation algorithms;Heuristic algorithms","computational complexity;linear codes;matrix algebra;search problems","minimum-weight codeword problem;generator search spaces;linear code;generator matrix;nonzero codeword;codeword space;input code;generator matrices;Metropolis algorithm","","8","","32","IEEE","11 Mar 2020","","","IEEE","IEEE Journals"
"A Data-Driven Parallel Scheduling Approach for Multiple Agile Earth Observation Satellites","Y. Du; T. Wang; B. Xin; L. Wang; Y. Chen; L. Xing","College of Systems Engineering, National University of Defense Technology, Changsha, China; College of Systems Engineering, National University of Defense Technology, Changsha, China; School of Automation, Beijing Institute of Technology, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; College of Systems Engineering, National University of Defense Technology, Changsha, China; College of Systems Engineering, National University of Defense Technology, Changsha, China","IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","679","693","To address the large-scale and time-consuming multiple agile earth observation satellite (multi-AEOS) scheduling problems, this article proposes a data-driven parallel scheduling approach, which is composed of a probability prediction model, a task assignment strategy, and a parallel scheduling manner. In this approach, given the historical data of satellite scheduling, a prediction model is trained based on the cooperative neuro-evolution of augmenting topologies (C-NEAT) to predict the probabilities that a task will be fulfilled by different satellites. Driven by the probability prediction model, an assignment strategy is adopted for dividing the multi-AEOS scheduling problem into several single-AEOS scheduling subproblems, which can adaptively assign each task to the satellite with the highest predicted probability and greatly decrease the problem size. In a parallel manner, the single-AEOS scheduling subproblems are optimized, respectively, leading to an acceleration in the optimization efficiency of the original problem. Computational experiments indicate that the proposed approach presents better overall performance than other state-of-the-art methods within a very limited scheduling time. As the two main components of the proposed approach, the prediction model based on C-NEAT and the task assignment strategy also outperform other models with traditional training algorithms and inadaptive assignment strategies, respectively.","1941-0026","","10.1109/TEVC.2019.2934148","National Natural Science Foundation of China(grant numbers:61773120,61873328); National Natural Science Fund for Distinguished Young Scholars of China(grant numbers:61525304); Foundation for the Author of National Excellent Doctoral Dissertation of China(grant numbers:2014-92); Hunan Postgraduate Research Innovation Project(grant numbers:CX2018B022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8793135","Agile earth observation satellite (EOS) scheduling;cooperative neuro-evolution of augmenting topologies (C-NEAT);data-driven;probability prediction model;task assignment strategy","Satellites;Task analysis;Scheduling;Processor scheduling;Predictive models;Earth;Adaptation models","artificial satellites;optimisation;probability;scheduling","parallel manner;single-AEOS scheduling subproblems;task assignment strategy;inadaptive assignment strategies;data-driven parallel scheduling approach;multiple agile earth observation satellites;probability prediction;historical data;satellite scheduling;multiAEOS scheduling problem;C-NEAT;augmenting topologies","","37","","32","IEEE","9 Aug 2019","","","IEEE","IEEE Journals"
"Distributed Pareto Optimization for Large-Scale Noisy Subset Selection","C. Qian","National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China","IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","694","707","Subset selection, aiming to select the best subset from a ground set with respect to some objective function, is a fundamental problem with applications in many areas, such as combinatorial optimization, machine learning, data mining, computer vision, information retrieval, etc. Along with the development of data collection and storage, the size of the ground set grows larger. Furthermore, in many subset selection applications, the objective function evaluation is subject to noise. We thus study the large-scale noisy subset selection problem in this paper. The recently proposed DPOSS algorithm based on multiobjective evolutionary optimization is a powerful distributed solver for large-scale subset selection. Its performance, however, has been only validated in the noise-free environment. In this paper, we first prove its approximation guarantee under two common noise models, i.e., multiplicative noise and additive noise, disclosing that the presence of noise degrades the performance of DPOSS largely. Next, we propose a new distributed multiobjective evolutionary algorithm called DPONSS for large-scale noisy subset selection. We prove that the approximation guarantee of DPONSS under noise is significantly better than that of DPOSS. We also conduct experiments on the application of sparse regression, where the objective evaluation is often estimated using a sample data, bringing noise. The results on various real-world data sets, whose size can reach millions, clearly show the excellent performance of DPONSS.","1941-0026","","10.1109/TEVC.2019.2929555","National Basic Research Program of China (973 Program)(grant numbers:2017YFB1003102); National Natural Science Foundation of China(grant numbers:61603367); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8765790","Distributed algorithms;experimental studies;large-scale;multiobjective evolutionary algorithms (MOEAs);noise;Pareto optimization;subset selection;theoretical analyses","Linear programming;Noise measurement;Approximation algorithms;Optimization;Greedy algorithms;Additive noise;Distributed algorithms","evolutionary computation;feature selection;Pareto optimisation;regression analysis;set theory","ground set;combinatorial optimization;computer vision;data collection;subset selection applications;objective function evaluation;DPOSS;multiobjective evolutionary optimization;large-scale subset selection;noise-free environment;common noise models;multiplicative noise;additive noise;distributed multiobjective evolutionary algorithm;real-world data sets;distributed Pareto optimization","","21","","43","IEEE","18 Jul 2019","","","IEEE","IEEE Journals"
"Distributed Individuals for Multiple Peaks: A Novel Differential Evolution for Multimodal Optimization Problems","Z. -G. Chen; Z. -H. Zhan; H. Wang; J. Zhang","School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; College of Engineering and Science, Institute for Sustainable Industries and Liveable Cities, Victoria University, Melbourne, Australia; Victoria University, Melbourne, Australia","IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","708","719","Locating more peaks and refining the solution accuracy on the found peaks are two challenging issues in solving multimodal optimization problems (MMOPs). To deal with these two challenges, a distributed individuals differential evolution (DIDE) algorithm is proposed in this article based on a distributed individuals for multiple peaks (DIMP) framework and two novel mechanisms. First, the DIMP framework provides sufficient diversity by letting each individual act as a distributed unit to track a peak. Based on the DIMP framework, each individual uses a virtual population controlled by an adaptive range adjustment strategy to explore the search space sufficiently for locating a peak and then gradually approach it. Second, the two novel mechanisms named lifetime mechanism and elite learning mechanism (ELM) cooperate with the DIMP framework. The lifetime mechanism is inspired by the natural phenomenon that every organism will gradually age and has a limited lifespan. When an individual runs out of its lifetime and also has good fitness, it is regarded as an elite solution and will be added to an archive. Then the individual restarts a new lifetime, so as to bring further diversity to locate more peaks. The ELM is proposed to refine the accuracy of those elite solutions in the archive, being efficient in dealing with the solution accuracy issue on the found peaks. The experimental results on 20 multimodal benchmark test functions show that the proposed DIDE algorithm has generally better or competitive performance compared with the state-of-the-art multimodal optimization algorithms.","1941-0026","","10.1109/TEVC.2019.2944180","Outstanding Youth Science Foundation(grant numbers:61822602); National Natural Science Foundations of China(grant numbers:61772207,61873097); Guangdong Natural Science Foundation Research Team(grant numbers:2018B030312003); Guangdong-Hong Kong Joint Innovation Platform(grant numbers:2018B050502006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854301","Differential evolution (DE);distributed individuals DE (DIDE);lifetime mechanism;multimodal optimization","Sociology;Statistics;Optimization;Space exploration;Refining;Aerospace electronics;Learning systems","evolutionary computation;search problems","20 multimodal benchmark test functions;DIDE algorithm;distributed individuals for multiple peaks framework;elite learning mechanism;adaptive range adjustment strategy;DIMP framework;multiple peaks framework;distributed individuals differential evolution algorithm;multimodal optimization algorithms","","88","","45","CCBY","1 Oct 2019","","","IEEE","IEEE Journals"
"A Framework to Handle Multimodal Multiobjective Optimization in Decomposition-Based Evolutionary Algorithms","R. Tanabe; H. Ishibuchi","Department of Computer Science and Engineering, Shenzhen Key Laboratory of Computational Intelligence, University Key Laboratory of Evolving Intelligent Systems of Guangdong Province, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Shenzhen Key Laboratory of Computational Intelligence, University Key Laboratory of Evolving Intelligent Systems of Guangdong Province, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","29 Jul 2020","2020","24","4","720","734","Multimodal multiobjective optimization is to locate (almost) equivalent Pareto optimal solutions as many as possible. While decomposition-based evolutionary algorithms have good performance for multiobjective optimization, they are likely to perform poorly for multimodal multiobjective optimization due to the lack of mechanisms to maintain the solution space diversity. To address this issue, this article proposes a framework to improve the performance of decomposition-based evolutionary algorithms for multimodal multiobjective optimization. Our framework is based on three operations: 1) assignment; 2) deletion; and 3) addition operations. One or more individuals can be assigned to the same subproblem to handle multiple equivalent solutions. In each iteration, a child is assigned to a subproblem based on its objective vector, i.e., its location in the objective space. The child is compared with its neighbors in the solution space assigned to the same subproblem. The performance of improved versions of six decomposition-based evolutionary algorithms by our framework is evaluated on various test problems regarding the number of objectives, decision variables, and equivalent Pareto optimal solution sets. Results show that the improved versions perform clearly better than their original algorithms.","1941-0026","","10.1109/TEVC.2019.2949841","National Natural Science Foundation of China(grant numbers:61876075); Program for Guangdong Introducing Innovative and Enterpreneurial Teams(grant numbers:2017ZT07X386); Shenzhen Peacock Plan(grant numbers:KQTD2016112514355531); Science and Technology Innovation Committee Foundation of Shenzhen(grant numbers:ZDSYS201703031748284); Program for University Key Laboratory of Guangdong Province(grant numbers:2017KSYS008); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8884131","Decomposition-based evolutionary algorithms;multimodal multiobjective optimization;reference vector-based evolutionary algorithms;solution space diversity","Pareto optimization;Indexes;Evolutionary computation;Spatial diversity;Decision making;Benchmark testing","evolutionary computation;Pareto optimisation;set theory","decomposition-based evolutionary algorithms;multimodal multiobjective optimization;equivalent Pareto optimal solution sets;decision variables;addition operations;assignment operations;deletion operations;objective vector","","36","","59","IEEE","28 Oct 2019","","","IEEE","IEEE Journals"
