"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Boosting Data-Driven Evolutionary Algorithm With Localized Data Generation","J. -Y. Li; Z. -H. Zhan; C. Wang; H. Jin; J. Zhang","School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; College of Software, Henan Normal University, Xinxiang, China; Department of Electrical Engineering, Hanyang University, Ansan, South Korea; Department of Electrical Engineering, Hanyang University, Ansan, South Korea","IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","923","937","By efficiently building and exploiting surrogates, data-driven evolutionary algorithms (DDEAs) can be very helpful in solving expensive and computationally intensive problems. However, they still often suffer from two difficulties. First, many existing methods for building a single ad hoc surrogate are suitable for some special problems but may not work well on some other problems. Second, the optimization accuracy of DDEAs deteriorates if available data are not enough for building accurate surrogates, which is common in expensive optimization problems. To this end, this article proposes a novel DDEA with two efficient components. First, a boosting strategy (BS) is proposed for self-aware model managements, which can iteratively build and combine surrogates to obtain suitable surrogate models for different problems. Second, a localized data generation (LDG) method is proposed to generate synthetic data to alleviate data shortage and increase data quantity, which is achieved by approximating fitness through data positions. By integrating the BS and the LDG, the BDDEA-LDG algorithm is able to improve model accuracy and data quantity at the same time automatically according to the problems at hand. Besides, a tradeoff is empirically considered to strike a better balance between the effectiveness of surrogates and the time cost for building them. The experimental results show that the proposed BDDEA-LDG algorithm can generally outperform both traditional methods without surrogates and other state-of-the-art DDEA son widely used benchmarks and an arterial traffic signal timing real-world optimization problem. Furthermore, the proposed BDDEA-LDG algorithm can use only about 2% computational budgets of traditional methods for producing competitive results.","1941-0026","","10.1109/TEVC.2020.2979740","National Key Research and Development Program of China(grant numbers:2019YFB2102102); Outstanding Youth Science Foundation(grant numbers:61822602); National Natural Science Foundations of China(grant numbers:61772207,61873097); Guangdong Natural Science Foundation Research Team(grant numbers:2018B030312003); Ministry of Science and ICT through the National Research Foundation of Korea(grant numbers:NRF-2019H1D3A2A01101977); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9039758","Boosting strategy (BS);data-driven evolutionary algorithm (DDEA);expensive optimization problems (EOPs);localized data generation (LDG);surrogate","Optimization;Iron;Data models;Buildings;Boosting;Computational modeling;Adaptation models","data analysis;evolutionary computation;optimisation","single ad hoc surrogate;expensive optimization problems;self-aware model managements;localized data generation method;BDDEA-LDG algorithm;boosting data-driven evolutionary algorithm;DDEAs;arterial traffic signal timing real-world optimization problem","","100","","79","CCBY","17 Mar 2020","","","IEEE","IEEE Journals"
"A Constrained Multiobjective Evolutionary Algorithm With Detect-and-Escape Strategy","Q. Zhu; Q. Zhang; Q. Lin","Department of Computer Science, City University of Hong Kong, Hong Kong; Department of Computer Science, City University of Hong Kong, Hong Kong; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China","IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","938","947","Overall constraint violation functions are commonly used in multiobjective evolutionary algorithms (MOEAs) for handling constraints. Constraints could cause these algorithms stuck in two stagnation states: 1) since the feasible region of a multiobjective optimization problem can consist of several disconnected feasible subregions, the search can be easily trapped in a feasible subregion which does not contain all the global Pareto optimal solutions and 2) an overall constraint violation function may have many nonzero minimal points, it can make the search stuck in an unfeasible area. To address these two issues, this article proposes a strategy to detect whether or not the search is stuck in these two stagnation states and then escape from them. Our proposed detect-and-escape strategy uses the feasible ratio and the change rate of overall constraint violation to detect stagnation, and adjusts the weight of the constraint violation for guiding the search to escape from stagnation states. We develop and implement a decomposition-based constrained MOEA with this strategy. Extensive experiments on a number of benchmark problems demonstrate the competitiveness of our proposed algorithm when compared to five other state-of-the-art constrained evolutionary algorithms.","1941-0026","","10.1109/TEVC.2020.2981949","ANR/RGC Joint Research Scheme Sponsored by the Research Grants Council of the Hong Kong Special Administrative Region, China and France National Research Agency Under Project(grant numbers:A-CityU101/16); National Natural Science Foundation of China(grant numbers:61876163); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9042851","Constraint handling technique (CHT);MOEA/D;multiobjective optimization","Sociology;Statistics;Constraint handling;Optimization;Evolutionary computation;Urban areas","evolutionary computation;Pareto optimisation;search problems","constrained multiobjective evolutionary algorithm;constraint violation function;MOEA;multiobjective optimization;global Pareto optimal solutions;detect-and-escape strategy","","87","","34","IEEE","19 Mar 2020","","","IEEE","IEEE Journals"
"Limit-Cycle-Based Mutant Multiobjective Pigeon-Inspired Optimization","H. Duan; M. Huo; Y. Shi","State Key Laboratory of Virtual Reality Technology and Systems, School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","948","959","This article presents a limit-cycle-based mutant multiobjective pigeon-inspired optimization (PIO). In this algorithm, the limit-cycle-based mechanism is devised to consider the factors that affect the flight of pigeons to simplify the multiobjective PIO algorithm. The mutant mechanism is incorporated to strengthen the exploration capability in the evolutionary process. Additionally, the application of the dual repository makes the nondominated solutions stored and selected to guide the flight of pigeons. Attributed to the limit-cycle-based mutant mechanisms, this algorithm not only obtains the faster convergence speed and higher accuracy but also improves its population diversity. To confirm the universal application of this algorithm, theoretical analysis of the convergence is discussed in this article. Finally, comparative experiments of our proposed algorithm and other five multiobjective methods are conducted to verify the accuracy, efficiency, and convergence stability of the proposed algorithm.","1941-0026","","10.1109/TEVC.2020.2983311","Science and Technology Innovation 2030-Key Project of “New Generation Artificial Intelligence”(grant numbers:2018AAA0102303,2018AAA0102403); National Natural Science Foundation of China(grant numbers:91948204,61761136008,U1913602,U19B2033,91648205); Aeronautical Science Foundation of China(grant numbers:20185851022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9049120","Limit-cycle-based mechanism;multiobjective pigeon-inspired optimization (PIO);mutant mechanism;theoretical analysis","Convergence;Compass;Sociology;Heuristic algorithms;Pareto optimization","convergence;evolutionary computation;optimisation;search problems","limit-cycle-based mutant multiobjective pigeon-inspired optimization;multiobjective PIO algorithm;limit-cycle-based mutant mechanisms;evolutionary process;dual repository;nondominated solutions;convergence speed;population diversity;convergence stability","","23","","31","IEEE","27 Mar 2020","","","IEEE","IEEE Journals"
"Specializing Context-Free Grammars With a (1 + 1)-EA","L. Manzoni; A. Bartoli; M. Castelli; I. Gonçalves; E. Medvet","Dipartimento di Matematica e Geoscienze, University of Trieste, Trieste, Italy; Dipartimento di Ingegneria e Architettura, University of Trieste, Trieste, Italy; NOVA Information Management School, Universidade Nova de Lisboa, Lisbon, Portugal; INESC Coimbra, DEEC, University of Coimbra, Coimbra, Portugal; Dipartimento di Ingegneria e Architettura, University of Trieste, Trieste, Italy","IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","960","973","Context-free grammars are useful tools for modeling the solution space of problems that can be solved by optimization algorithms. For a given solution space, there exists an infinite number of grammars defining that space, and there are clues that changing the grammar may impact the effectiveness of the optimization. In this article, we investigate theoretically and experimentally the possibility of specializing a grammar in a problem, that is, of systematically improving the quality of the grammar for the given problem. To this end, we define the quality of a grammar for a problem in terms of the average fitness of the candidate solutions generated using that grammar. Theoretically, we demonstrate the following findings: 1) that a simple mutation operator employed in a (1 + 1)-EA setting can be used to specialize a grammar in a problem without changing the solution space defined by the grammar and 2) that three grammars of equal quality for a grammar-based version of the ONEMAX problem greatly vary in how they can be specialized with that (1 + 1)-EA, as the expected time required to obtain the same improvement in quality can vary exponentially among grammars. Then, experimentally, we validate the theoretical findings and extend them to other problems, grammars, and a more general version of the mutation operator.","1941-0026","","10.1109/TEVC.2020.2983664","National Funds through Fundação para a Ciência e a Tecnologia (FCT) by the project GADgET(grant numbers:DSAIPA/DS/0022/2018); AICE(grant numbers:DSAIPA/DS/0113/2019,UID/MULTI/00308/2019); European Regional Development Fund through the COMPETE 2020 Programme, FCT—Portuguese Foundation for Science and Technology and Regional Operational Program of the Center Region (CENTRO2020) within project MAnAGER (POCI-01-0145-FEDER-028040); Slovenian Research Agency(grant numbers:P5-0410); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9047973","Grammar design;grammatical evolution;run time analysis","Grammar;Computational modeling;Optimization;Production;Sociology;Statistics;Evolutionary computation","context-free grammars;optimisation","solution space;context-free grammars;optimization algorithm;OneMax problem","","3","","52","IEEE","26 Mar 2020","","","IEEE","IEEE Journals"
"Multiobjective Evolution Strategy for Dynamic Multiobjective Optimization","K. Zhang; C. Shen; X. Liu; G. G. Yen","School of Computer Science and Technology, Wuhan University of Science and Technology, Wuhan, China; Hubei Province Key Laboratory of Intelligent Information Processing and Real-Time Industrial System, Wuhan University of Science and Technology, Wuhan, China; Hubei Province Key Laboratory of Intelligent Information Processing and Real-Time Industrial System, Wuhan University of Science and Technology, Wuhan, China; School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, OK, USA","IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","974","988","This article presents a novel evolution strategy-based evolutionary algorithm, named DMOES, which can efficiently and effectively solve multiobjective optimization problems in dynamic environments. First, an efficient self-adaptive precision controllable mutation operator is designed for individuals to explore and exploit the decision space. Second, the simulated isotropic magnetic particles niching can guide the individuals to keep uniform distance and extent to approximate the entire Pareto front automatically. Third, the nondominated solutions (NDS) guided immigration can facilitate the population convergence with two different strategies for the NDSs and the dominated solutions, respectively. As a result, our algorithm can track the new approximate Pareto set and approximate Pareto front as quickly as possible when the environment changes. In addition, DMOES can obtain a well-converged and well-diversified Pareto front with much less population size and far lower computational cost. The larger the number of individuals, the sharper the contour of the resulted approximate Pareto front will be. Finally, the proposed algorithm is evaluated by the FDA, dMOP, UDF, and ZJZ test suites. The experimental results have been demonstrated to provide a competitive and oftentimes better performance when compared against some chosen state-of-the-art dynamic multiobjective evolutionary algorithms.","1941-0026","","10.1109/TEVC.2020.2985323","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9055401","Dynamic multiobjective optimization problem (DMOP);evolution strategy (ES);multiobjective evolutionary algorithm (MOEA);multiobjective optimization problem (MOP)","Sociology;Pareto optimization;Convergence;Heuristic algorithms;Magnetic particles","evolutionary computation;mathematical operators;Pareto optimisation","multiobjective evolution strategy;dynamic multiobjective optimization;named DMOES;multiobjective optimization problems;self-adaptive precision controllable mutation operator;decision space;simulated isotropic magnetic particles niching;uniform distance;nondominated solutions guided immigration;population convergence;approximate Pareto front;dynamic multiobjective evolutionary algorithms;evolution strategy-based evolutionary algorithm;NDS","","38","","68","IEEE","2 Apr 2020","","","IEEE","IEEE Journals"
"IEEE Transactions on Artificial Intelligence Call for Papers","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","989","989","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","1941-0026","","10.1109/TEVC.2020.3026457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210242","","","","","","","","","IEEE","30 Sep 2020","","","IEEE","IEEE Journals"
"Introducing IEEE Collabratec","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","990","990","Advertisement, IEEE. IEEE Collabratec is a new, integrated online community where IEEE members, researchers, authors, and technology professionals with similar fields of interest can network and collaborate, as well as create and manage content. Featuring a suite of powerful online networking and collaboration tools, IEEE Collabratec allows you to connect according to geographic location, technical interests, or career pursuits. You can also create and share a professional identity that showcases key accomplishments and participate in groups focused around mutual interests, actively learning from and contributing to knowledgeable communities. All in one place! Learn about IEEE Collabratec at ieeecollabratec.org.","1941-0026","","10.1109/TEVC.2020.3027116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210246","","","","","","","","","IEEE","30 Sep 2020","","","IEEE","IEEE Journals"
"IEEE Access","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","991","991","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","1941-0026","","10.1109/TEVC.2020.3027117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210253","","","","","","","","","IEEE","30 Sep 2020","","","IEEE","IEEE Journals"
"TechRxiv: Share Your Preprint Research with the World!","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","992","992","Advertisement: TechRxiv is a free preprint server for unpublished research in electrical engineering, computer science, and related technology. Powered by IEEE, TechRxiv provides researchers across a broad range of fields the opportunity to share early results of their work ahead of formal peer review and publication. Researchers are asked to upload their unpublished research.","1941-0026","","10.1109/TEVC.2020.3027118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210239","","","","","","","","","IEEE","30 Sep 2020","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Society Information","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","C3","C3","These instructions give guidelines for preparing papers for this publication. Presents information for authors publishing in this journal.","1941-0026","","10.1109/TEVC.2020.3027106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210252","","","","","","","","","IEEE","30 Sep 2020","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation information for authors","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2020","2020","24","5","C4","C4","These instructions give guidelines for preparing papers for this publication. Presents information for authors publishing in this journal.","1941-0026","","10.1109/TEVC.2020.3027107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210244","","","","","","","","","IEEE","30 Sep 2020","","","IEEE","IEEE Journals"
